lead_id,created_at,campaign_id,source,channel,project_interest,unit_type_interest,budget_min,budget_max,preferred_location,nationality,residency_country,customer_segment,purchase_purpose,financing_preference,lead_score,sales_agent_id,broker_id,first_response_at,first_contact_at,last_activity_at,current_stage,loss_reason,qualification_status,appointment_date,site_visit_date,sale_id,estimated_deal_value,marketing_consent,duplicate_flag
LEA-007441,2024-08-12 00:00:00,CMP-0065,TikTok,TikTok,HVW,Townhouse,9196000.0,12441000.0,6th of October City,Egyptian,Egypt,Investor,Rental Income,Developer Payment Plan,72,AGT-028,,,,2024-08-12 00:00:00,lost,Timeline Mismatch,Unqualified,,,,10818000.0,True,False
LEA-007442,2026-03-28 00:00:00,CMP-0067,TikTok,TikTok,HVW,Townhouse,10886000.0,14729000.0,6th of October City,Egyptian,Egypt,High Net Worth,Investment / Resale,Developer Payment Plan,72,AGT-021,,2026-03-28 00:47:48,2026-03-28 05:49:53,2026-03-28 05:49:53,lost,Location Preference Changed,Unqualified,,,,12807000.0,True,False
LEA-007443,2025-07-07 00:00:00,CMP-0066,TikTok,TikTok,HVW,Townhouse,9944000.0,13454000.0,6th of October City,Other,Other,Investor,Rental Income,Undecided,94,AGT-026,,2025-07-07 00:52:44,2025-07-07 01:32:29,2025-07-07 01:32:29,lost,Budget Mismatch,Unqualified,,,,11699000.0,True,False
LEA-007444,2025-03-17 00:00:00,CMP-0064,Referrals,Referrals,HVW,Apartment,10517000.0,14229000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Investment / Resale,Developer Payment Plan,24,AGT-025,,2025-03-17 00:16:00,2025-03-17 00:41:47,2025-03-17 00:41:47,lost,Price Objection,Unqualified,,,,12373000.0,False,False
LEA-007445,2024-11-19 00:00:00,CMP-0064,Referrals,Referrals,HVW,Townhouse,9664000.0,13074000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Rental Income,Cash,22,AGT-026,BRK-11,2024-11-19 00:48:26,2024-11-19 06:43:53,2024-11-19 06:43:53,lost,Unresponsive,Unqualified,,,,11369000.0,True,False
LEA-007446,2024-11-28 00:00:00,CMP-0073,Google Display,Google Display,HVW,Apartment,10811000.0,14627000.0,6th of October City,Egyptian,Egypt,Investor,Primary Residence,Cash,55,AGT-022,,2024-11-28 00:53:00,2024-11-28 02:36:10,2024-11-28 02:36:10,lost,Financing Declined,Unqualified,,,,12719000.0,True,False
LEA-007447,2024-09-12 00:00:00,CMP-0078,Call Center,Call Center,HVW,Townhouse,8970000.0,12136000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Rental Income,Developer Payment Plan,50,AGT-025,,2024-09-12 00:23:55,2024-09-12 01:35:38,2024-09-12 01:35:38,lost,Unresponsive,Unqualified,,,,10553000.0,True,False
LEA-007448,2025-12-18 00:00:00,CMP-0061,Property Portals,Property Portals,HVW,Townhouse,11718000.0,15854000.0,6th of October City,Egyptian,Egypt,Investor,Rental Income,Undecided,69,AGT-023,,2025-12-18 00:06:04,2025-12-18 02:50:43,2025-12-21 05:43:31,dormant,,Qualified,,,,13786000.0,True,False
LEA-007449,2024-11-26 00:00:00,CMP-0078,Call Center,Call Center,HVW,Townhouse,8509000.0,11512000.0,6th of October City,Egyptian,Egypt,Investor,Investment / Resale,Undecided,26,AGT-023,,2024-11-26 00:54:44,2024-11-26 01:19:40,2024-11-26 01:19:40,lost,Budget Mismatch,Unqualified,,,,10011000.0,False,False
LEA-007450,2024-12-04 00:00:00,CMP-0076,Property Portals,Property Portals,HVW,Townhouse,9053000.0,12248000.0,6th of October City,Egyptian,Egypt,Investor,Second Home,Undecided,34,AGT-023,,2024-12-04 00:43:47,2024-12-04 06:22:44,2024-12-22 11:17:53,dormant,,Qualified,2024-12-06,2024-12-09,,10650000.0,True,False
LEA-007451,2026-01-09 00:00:00,CMP-0065,TikTok,TikTok,HVW,Apartment,8495000.0,11494000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Investment / Resale,Undecided,50,AGT-027,,2026-01-09 00:28:26,2026-01-09 01:34:42,2026-01-09 01:34:42,lost,Unresponsive,Unqualified,,,,9994000.0,True,False
LEA-007452,2026-05-13 00:00:00,CMP-0079,Referrals,Referrals,HVW,Townhouse,10831000.0,14653000.0,6th of October City,Egyptian,Egypt,Investor,Rental Income,Developer Payment Plan,33,AGT-019,,2026-05-13 00:35:22,2026-05-13 06:25:48,2026-05-13 06:25:48,lost,Price Objection,Unqualified,,,,12742000.0,True,False
LEA-007453,2025-04-20 00:00:00,CMP-0061,Property Portals,Property Portals,HVW,Townhouse,7602000.0,10285000.0,6th of October City,Egyptian,Egypt,High Net Worth,Investment / Resale,Undecided,99,AGT-026,,2025-04-20 00:33:44,2025-04-20 02:28:50,2025-04-20 02:28:50,lost,Unresponsive,Unqualified,,,,8944000.0,False,False
LEA-007454,2024-07-23 00:00:00,CMP-0074,Organic Website,Organic Website,HVW,Apartment,9649000.0,13054000.0,6th of October City,Egyptian,Egypt,High Net Worth,Investment / Resale,Bank Mortgage,67,AGT-023,,2024-07-23 01:09:44,2024-07-23 05:45:21,2024-07-25 23:46:45,dormant,,Qualified,,,,11351000.0,True,False
LEA-007455,2025-09-09 00:00:00,CMP-0079,Referrals,Referrals,HVW,Townhouse,7487000.0,10130000.0,6th of October City,Egyptian,Egypt,High Net Worth,Investment / Resale,Bank Mortgage,67,AGT-021,,2025-09-09 00:32:03,2025-09-09 04:22:54,2025-09-15 23:32:31,dormant,,Qualified,2025-09-13,2025-09-15,,8809000.0,True,False
LEA-007456,2025-06-04 00:00:00,CMP-0072,Meta,Meta,HVW,Townhouse,8512000.0,11516000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Primary Residence,Bank Mortgage,76,AGT-021,,2025-06-04 00:35:18,2025-06-04 02:51:42,2025-06-04 02:51:42,lost,Location Preference Changed,Unqualified,,,,10014000.0,True,False
LEA-007457,2025-02-07 00:00:00,CMP-0058,Outdoor,Outdoor,HVW,Apartment,9186000.0,12428000.0,6th of October City,Emirati,UAE,Investor,Rental Income,Developer Payment Plan,67,AGT-020,,2025-02-07 00:27:55,2025-02-07 03:32:15,2025-02-26 18:31:53,dormant,,Qualified,2025-02-19,2025-02-21,,10807000.0,False,False
LEA-007458,2025-03-07 00:00:00,CMP-0075,WhatsApp,WhatsApp,HVW,Townhouse,8229000.0,11133000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Rental Income,Cash,5,AGT-027,,2025-03-07 00:12:16,2025-03-07 05:32:10,2025-03-07 05:32:10,lost,Timeline Mismatch,Unqualified,,,,9681000.0,True,False
LEA-007459,2024-11-02 00:00:00,CMP-0075,WhatsApp,WhatsApp,HVW,Apartment,10315000.0,13956000.0,6th of October City,Egyptian,Egypt,Investor,Rental Income,Cash,48,AGT-028,,2024-11-02 00:14:09,2024-11-02 01:36:04,2024-11-02 01:36:04,lost,Budget Mismatch,Unqualified,,,,12135000.0,True,False
LEA-007460,2026-03-25 00:00:00,CMP-0069,Google Display,Google Display,HVW,Apartment,8443000.0,11423000.0,6th of October City,Egyptian,Egypt,High Net Worth,Investment / Resale,Cash,44,AGT-021,,,,2026-03-25 00:00:00,lost,Chose Competitor Project,Unqualified,,,,9933000.0,True,True
LEA-007461,2024-09-13 00:00:00,CMP-0068,WhatsApp,WhatsApp,HVW,Apartment,12853000.0,17390000.0,6th of October City,Emirati,UAE,High Net Worth,Rental Income,Bank Mortgage,41,AGT-020,,,,2024-09-13 00:00:00,lost,Unresponsive,Unqualified,,,,15121000.0,True,False
LEA-007462,2026-04-12 00:00:00,CMP-0059,Property Portals,Property Portals,HVW,Apartment,12181000.0,16480000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Undecided,51,AGT-019,,2026-04-12 01:04:02,2026-04-12 06:04:45,2026-05-04 11:34:14,dormant,,Qualified,2026-04-20,2026-04-22,,14330000.0,True,False
LEA-007463,2025-05-10 00:00:00,CMP-0067,TikTok,TikTok,HVW,Apartment,10434000.0,14117000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Cash,99,AGT-025,,2025-05-10 01:23:52,2025-05-10 04:58:14,2025-06-06 08:11:27,dormant,,Qualified,2025-05-22,2025-05-23,,12276000.0,False,False
LEA-007464,2026-01-18 00:00:00,CMP-0062,TikTok,TikTok,HVW,Apartment,12276000.0,16609000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Developer Payment Plan,75,AGT-027,,2026-01-18 00:43:49,2026-01-18 03:03:27,2026-02-06 23:53:50,dormant,,Qualified,2026-01-30,2026-02-02,,14442000.0,True,False
LEA-007465,2025-04-12 00:00:00,CMP-0078,Call Center,Call Center,HVW,Apartment,11633000.0,15738000.0,6th of October City,Egyptian,Egypt,High Net Worth,Rental Income,Bank Mortgage,48,AGT-022,,2025-04-12 00:37:49,2025-04-12 05:28:44,2025-04-13 18:22:18,dormant,,Qualified,,,,13685000.0,True,False
LEA-007466,2026-03-19 00:00:00,CMP-0066,TikTok,TikTok,HVW,Townhouse,8562000.0,11584000.0,6th of October City,Egyptian,Egypt,High Net Worth,Second Home,Undecided,58,AGT-022,,,,2026-03-19 00:00:00,lost,Unresponsive,Unqualified,,,,10073000.0,True,False
LEA-007467,2025-09-20 00:00:00,CMP-0068,WhatsApp,WhatsApp,HVW,Townhouse,12754000.0,17256000.0,6th of October City,Jordanian,Jordan,High Net Worth,Second Home,Bank Mortgage,56,AGT-027,,2025-09-20 00:36:01,2025-09-20 04:46:48,2025-09-20 04:46:48,lost,Unresponsive,Unqualified,,,,15005000.0,True,False
LEA-007468,2025-06-28 00:00:00,CMP-0080,Google Search,Google Search,HVW,Apartment,12103000.0,16375000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Primary Residence,Undecided,46,AGT-019,,2025-06-28 00:36:14,2025-06-28 04:00:34,2025-06-28 04:00:34,lost,Chose Competitor Project,Unqualified,,,,14239000.0,True,False
LEA-007469,2025-08-24 00:00:00,CMP-0069,Google Display,Google Display,HVW,Townhouse,12051000.0,16304000.0,6th of October City,Egyptian,Egypt,Investor,Second Home,Bank Mortgage,89,AGT-027,,2025-08-24 00:19:00,2025-08-24 05:17:05,2025-08-24 05:17:05,lost,Budget Mismatch,Unqualified,,,,14177000.0,True,False
LEA-007470,2025-12-13 00:00:00,CMP-0075,WhatsApp,WhatsApp,HVW,Apartment,9728000.0,13162000.0,6th of October City,Egyptian,Egypt,High Net Worth,Rental Income,Undecided,50,AGT-022,,2025-12-13 00:28:03,2025-12-13 04:08:58,2025-12-13 04:08:58,lost,Chose Competitor Project,Unqualified,,,,11445000.0,True,False
LEA-007471,2025-03-04 00:00:00,CMP-0078,Call Center,Call Center,HVW,Apartment,10301000.0,13936000.0,6th of October City,Egyptian,Egypt,High Net Worth,Primary Residence,Cash,81,AGT-020,,2025-03-04 00:16:54,2025-03-04 01:44:20,2025-03-04 01:44:20,lost,Location Preference Changed,Unqualified,,,,12118000.0,True,False
LEA-007472,2024-07-22 00:00:00,CMP-0066,TikTok,TikTok,HVW,Apartment,11923000.0,16131000.0,6th of October City,Egyptian,Egypt,Investor,Second Home,Developer Payment Plan,49,AGT-020,,2024-07-22 00:54:04,2024-07-22 04:54:10,2024-07-22 04:54:10,lost,Timeline Mismatch,Unqualified,,,,14027000.0,True,False
LEA-007473,2026-06-28 00:00:00,CMP-0078,Call Center,Call Center,HVW,Townhouse,8985000.0,12157000.0,6th of October City,Saudi,Saudi Arabia,Investor,Second Home,Cash,33,AGT-025,,2026-06-28 00:23:04,2026-06-28 04:59:27,2026-07-02 00:43:17,qualified,,Qualified,,,,10571000.0,True,False
LEA-007474,2025-01-28 00:00:00,CMP-0065,TikTok,TikTok,HVW,Apartment,12413000.0,16794000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Second Home,Bank Mortgage,57,AGT-026,,2025-01-28 00:37:12,2025-01-28 04:35:31,2025-01-29 18:33:19,dormant,,Qualified,,,,14603000.0,True,False
LEA-007475,2025-09-26 00:00:00,CMP-0063,Broker Referral,Brokers,HVW,Apartment,11497000.0,15555000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Rental Income,Developer Payment Plan,46,AGT-026,BRK-10,,,2025-09-26 00:00:00,lost,Location Preference Changed,Unqualified,,,,13526000.0,True,False
LEA-007476,2024-08-12 00:00:00,CMP-0063,Broker Referral,Brokers,HVW,Townhouse,10129000.0,13703000.0,6th of October City,Kuwaiti,Kuwait,Mass Affluent,Rental Income,Developer Payment Plan,40,AGT-023,BRK-05,2024-08-12 00:39:53,2024-08-12 06:17:38,2024-08-12 06:17:38,lost,Location Preference Changed,Unqualified,,,,11916000.0,True,False
LEA-007477,2025-12-21 00:00:00,CMP-0069,Google Display,Google Display,HVW,Apartment,9276000.0,12550000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Second Home,Cash,36,AGT-023,,,,2025-12-21 00:00:00,lost,Timeline Mismatch,Unqualified,,,,10913000.0,True,False
LEA-007478,2025-09-21 00:00:00,CMP-0067,TikTok,TikTok,HVW,Townhouse,8891000.0,12030000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Cash,26,AGT-023,,2025-09-21 00:57:06,2025-09-21 06:10:08,2025-09-21 06:10:08,lost,Financing Declined,Unqualified,,,,10461000.0,True,False
LEA-007479,2024-11-07 00:00:00,CMP-0064,Referrals,Referrals,HVW,Apartment,10495000.0,14199000.0,6th of October City,Saudi,Saudi Arabia,First-Time Buyer,Primary Residence,Developer Payment Plan,91,AGT-020,,,,2024-11-07 00:00:00,lost,Chose Competitor Project,Unqualified,,,,12347000.0,True,False
LEA-007480,2025-03-23 00:00:00,CMP-0070,Broker Referral,Brokers,HVW,Apartment,11503000.0,15563000.0,6th of October City,Saudi,Egypt,High Net Worth,Primary Residence,Cash,84,AGT-028,BRK-01,,,2025-03-23 00:00:00,lost,Location Preference Changed,Unqualified,,,,13533000.0,True,False
LEA-007481,2025-02-27 00:00:00,CMP-0078,Call Center,Call Center,HVW,Townhouse,9893000.0,13385000.0,6th of October City,Egyptian,Egypt,Investor,Rental Income,Developer Payment Plan,63,AGT-023,,2025-02-27 00:12:45,2025-02-27 02:02:17,2025-02-27 02:02:17,lost,Unresponsive,Unqualified,,,,11639000.0,True,False
LEA-007482,2026-05-18 00:00:00,CMP-0058,Outdoor,Outdoor,HVW,Townhouse,10326000.0,13971000.0,6th of October City,Egyptian,Egypt,Investor,Primary Residence,Developer Payment Plan,57,AGT-023,BRK-10,2026-05-18 00:27:51,2026-05-18 03:45:42,2026-05-18 03:45:42,lost,Unresponsive,Unqualified,,,,12148000.0,True,False
LEA-007483,2024-11-24 00:00:00,CMP-0070,Broker Referral,Brokers,HVW,Apartment,11058000.0,14960000.0,6th of October City,Egyptian,Egypt,High Net Worth,Primary Residence,Bank Mortgage,73,AGT-020,BRK-06,2024-11-24 00:26:53,2024-11-24 01:58:01,2024-12-05 05:57:15,dormant,,Qualified,2024-12-05,,,13009000.0,True,False
LEA-007484,2025-01-16 00:00:00,CMP-0060,Outdoor,Outdoor,HVW,Townhouse,11109000.0,15030000.0,6th of October City,British,United Kingdom,Investor,Second Home,Cash,44,AGT-022,,2025-01-16 00:03:00,2025-01-16 02:13:54,2025-01-16 02:13:54,lost,Budget Mismatch,Unqualified,,,,13069000.0,True,False
LEA-007485,2024-08-30 00:00:00,CMP-0078,Call Center,Call Center,HVW,Apartment,10382000.0,14047000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Undecided,76,AGT-027,,2024-08-30 00:31:50,2024-08-30 04:58:32,2024-09-10 05:50:02,dormant,,Qualified,2024-09-08,2024-09-10,,12215000.0,True,False
LEA-007486,2026-04-08 00:00:00,CMP-0079,Referrals,Referrals,HVW,Apartment,11077000.0,14987000.0,6th of October City,Saudi,Saudi Arabia,Mass Affluent,Second Home,Bank Mortgage,68,AGT-023,,2026-04-08 00:21:19,2026-04-08 03:04:28,2026-04-12 01:33:54,dormant,,Qualified,,,,13032000.0,True,False
LEA-007487,2024-07-25 00:00:00,CMP-0073,Google Display,Google Display,HVW,Townhouse,9450000.0,12786000.0,6th of October City,Kuwaiti,Kuwait,Mass Affluent,Rental Income,Cash,49,AGT-019,,,,2024-07-25 00:00:00,lost,Unresponsive,Unqualified,,,,11118000.0,True,False
LEA-007488,2024-09-27 00:00:00,CMP-0065,TikTok,TikTok,HVW,Apartment,11799000.0,15963000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Investment / Resale,Cash,81,AGT-019,,2024-09-27 00:49:19,2024-09-27 03:11:11,2024-10-02 16:15:47,dormant,,Qualified,2024-10-01,2024-10-02,,13881000.0,True,False
LEA-007489,2025-11-06 00:00:00,CMP-0079,Referrals,Referrals,HVW,Townhouse,8644000.0,11695000.0,6th of October City,Saudi,Egypt,Investor,Investment / Resale,Developer Payment Plan,21,AGT-022,,2025-11-06 00:34:07,2025-11-06 01:30:44,2025-11-06 01:30:44,lost,Budget Mismatch,Unqualified,,,,10170000.0,True,False
LEA-007490,2026-02-28 00:00:00,CMP-0057,Events,Events,HVW,Apartment,10775000.0,14578000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Rental Income,Cash,42,AGT-021,,2026-02-28 00:59:51,2026-02-28 01:52:36,2026-02-28 01:52:36,lost,Location Preference Changed,Unqualified,,,,12676000.0,True,False
LEA-007491,2025-12-01 00:00:00,CMP-0079,Referrals,Referrals,HVW,Apartment,9818000.0,13284000.0,6th of October City,Egyptian,Egypt,Investor,Investment / Resale,Bank Mortgage,58,AGT-024,,2025-12-01 00:08:54,2025-12-01 01:05:55,2025-12-15 11:55:21,dormant,,Qualified,2025-12-05,2025-12-08,,11551000.0,True,False
LEA-007492,2025-10-25 00:00:00,CMP-0074,Organic Website,Organic Website,HVW,Apartment,12126000.0,16406000.0,6th of October City,Saudi,Saudi Arabia,Investor,Rental Income,Cash,64,AGT-021,,2025-10-25 00:50:06,2025-10-25 02:02:03,2025-10-25 15:42:49,dormant,,Qualified,,,,14266000.0,True,False
LEA-007493,2025-04-22 00:00:00,CMP-0080,Google Search,Google Search,HVW,Apartment,11714000.0,15849000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Primary Residence,Cash,95,AGT-028,,2025-04-22 00:44:04,2025-04-22 03:35:59,2025-04-22 03:35:59,lost,Location Preference Changed,Unqualified,,,,13782000.0,True,False
LEA-007494,2024-08-22 00:00:00,CMP-0079,Referrals,Referrals,HVW,Apartment,9790000.0,13245000.0,6th of October City,Other,Other,High Net Worth,Second Home,Developer Payment Plan,64,AGT-026,,2024-08-22 00:27:28,2024-08-22 04:18:02,2024-08-22 04:18:02,lost,Unresponsive,Unqualified,,,,11517000.0,True,True
LEA-007495,2025-01-09 00:00:00,CMP-0076,Property Portals,Property Portals,HVW,Townhouse,10575000.0,14307000.0,6th of October City,Emirati,UAE,Mass Affluent,Rental Income,Undecided,54,AGT-023,,2025-01-09 00:31:58,2025-01-09 04:15:39,2025-01-09 04:15:39,lost,Chose Competitor Project,Unqualified,,,,12441000.0,True,False
LEA-007496,2025-12-23 00:00:00,CMP-0073,Google Display,Google Display,HVW,Townhouse,10913000.0,14764000.0,6th of October City,Other,Other,Mass Affluent,Primary Residence,Undecided,62,AGT-022,,2025-12-23 00:59:16,2025-12-23 04:04:57,2025-12-23 04:04:57,lost,Location Preference Changed,Unqualified,,,,12838000.0,False,True
LEA-007497,2026-05-23 00:00:00,CMP-0057,Events,Events,HVW,Apartment,12623000.0,17079000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Primary Residence,Undecided,54,AGT-019,BRK-05,,,2026-05-23 00:00:00,lost,Location Preference Changed,Unqualified,,,,14851000.0,True,False
LEA-007498,2024-07-06 00:00:00,CMP-0080,Google Search,Google Search,HVW,Apartment,9482000.0,12828000.0,6th of October City,Emirati,UAE,First-Time Buyer,Primary Residence,Cash,44,AGT-024,,,,2024-07-06 00:00:00,lost,Location Preference Changed,Unqualified,,,,11155000.0,True,False
LEA-007499,2025-06-24 00:00:00,CMP-0060,Outdoor,Outdoor,HVW,Apartment,13104000.0,17729000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Bank Mortgage,87,AGT-023,,2025-06-24 00:50:58,2025-06-24 04:33:07,2025-06-24 04:33:07,lost,Budget Mismatch,Unqualified,,,,15416000.0,False,False
LEA-007500,2025-03-25 00:00:00,CMP-0079,Referrals,Referrals,HVW,Townhouse,12025000.0,16270000.0,6th of October City,Egyptian,Egypt,High Net Worth,Primary Residence,Undecided,31,AGT-019,,2025-03-25 00:54:46,2025-03-25 03:30:52,2025-04-02 03:38:04,dormant,,Qualified,2025-04-01,2025-04-02,,14147000.0,True,False
LEA-007501,2025-01-10 00:00:00,CMP-0057,Events,Events,HVW,Townhouse,12159000.0,16450000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Primary Residence,Bank Mortgage,24,AGT-027,BRK-04,2025-01-10 00:39:14,2025-01-10 02:58:47,2025-01-13 21:50:43,dormant,,Qualified,,,,14304000.0,True,False
LEA-007502,2025-11-08 00:00:00,CMP-0074,Organic Website,Organic Website,HVW,Apartment,7504000.0,10152000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Second Home,Undecided,50,AGT-020,,2025-11-08 00:48:48,2025-11-08 02:49:23,2025-11-18 01:33:43,dormant,,Qualified,2025-11-16,2025-11-18,,8828000.0,True,False
LEA-007503,2025-04-20 00:00:00,CMP-0058,Outdoor,Outdoor,HVW,Townhouse,8054000.0,10896000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Primary Residence,Cash,39,AGT-025,,2025-04-20 01:08:35,2025-04-20 05:52:48,2025-04-20 05:52:48,lost,Unresponsive,Unqualified,,,,9475000.0,True,False
LEA-007504,2025-05-11 00:00:00,CMP-0063,Broker Referral,Brokers,HVW,Townhouse,10361000.0,14018000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Rental Income,Developer Payment Plan,50,AGT-025,BRK-09,2025-05-11 00:38:03,2025-05-11 03:34:46,2025-05-26 02:32:56,dormant,,Qualified,2025-05-17,2025-05-17,,12190000.0,True,False
LEA-007505,2025-05-28 00:00:00,CMP-0063,Broker Referral,Brokers,HVW,Apartment,11482000.0,15535000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Primary Residence,Cash,86,AGT-024,BRK-10,,,2025-05-28 00:00:00,lost,Unresponsive,Unqualified,,,,13508000.0,True,False
LEA-007506,2024-11-26 00:00:00,CMP-0063,Broker Referral,Brokers,HVW,Apartment,8173000.0,11057000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Second Home,Cash,49,AGT-019,BRK-01,2024-11-26 00:43:22,2024-11-26 03:19:01,2024-11-26 03:19:01,lost,Location Preference Changed,Unqualified,,,,9615000.0,True,False
LEA-007507,2025-06-02 00:00:00,CMP-0061,Property Portals,Property Portals,HVW,Townhouse,13137000.0,17774000.0,6th of October City,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Developer Payment Plan,56,AGT-023,,2025-06-02 00:49:28,2025-06-02 03:00:19,2025-06-02 03:00:19,lost,Unresponsive,Unqualified,,,,15455000.0,True,False
LEA-007508,2026-03-08 00:00:00,CMP-0079,Referrals,Referrals,HVW,Apartment,8216000.0,11116000.0,6th of October City,Saudi,Egypt,First-Time Buyer,Primary Residence,Developer Payment Plan,60,AGT-026,,2026-03-08 00:26:56,2026-03-08 01:03:00,2026-03-08 01:03:00,lost,Location Preference Changed,Unqualified,,,,9666000.0,True,False
LEA-007509,2024-07-10 00:00:00,CMP-0071,TikTok,TikTok,HVW,Townhouse,12762000.0,17266000.0,6th of October City,Saudi,Egypt,Investor,Rental Income,Developer Payment Plan,51,AGT-021,,2024-07-10 00:13:40,2024-07-10 01:26:32,2024-07-10 01:26:32,lost,Price Objection,Unqualified,,,,15014000.0,True,False
LEA-007510,2024-09-12 00:00:00,CMP-0069,Google Display,Google Display,HVW,Townhouse,11696000.0,15825000.0,6th of October City,Egyptian,Egypt,Mass Affluent,Rental Income,Developer Payment Plan,44,AGT-021,,2024-09-12 00:32:20,2024-09-12 05:30:50,2024-09-12 05:30:50,lost,Budget Mismatch,Unqualified,,,,13761000.0,True,False
