sale_id,unit_id,project_id,customer_id,reservation_date,contract_date,sales_agent_id,team_id,broker_id,lead_id,lead_source,campaign_id,gross_price,discount_value,discount_pct,net_sales_value,commission_value,payment_plan_years,down_payment_value,reservation_deposit,sales_channel,buyer_type,contract_status,cancellation_flag,cancellation_date,cancellation_reason,days_lead_to_reservation,days_reservation_to_contract,down_payment_pct,expected_handover_date,forecast_handover_date
SAL-001191,MER-P1-B4-01782,MER,CUS-001191,2025-12-09,2026-01-09,AGT-029,Team Legacy,,,Direct / Walk-In,,4160467.2,128974.48,3.1,4031492.72,0.0,4,830487.5,83209.34,Direct,End-User,Handed Over,False,,,,31.0,20.6,2025-10-31,2025-10-31
SAL-001192,MER-P1-B4-01790,MER,CUS-001192,2025-01-29,2025-02-22,AGT-031,Team Legacy,,,Direct / Walk-In,,9089847.0,263605.56,2.9,8826241.44,0.0,3,2082992.98,150000.0,Direct,End-User,Handed Over,False,,,,24.0,23.6,2025-10-31,2025-10-31
SAL-001193,MER-P1-B1-01672,MER,CUS-001193,2025-04-27,2025-05-21,AGT-029,Team Legacy,,,Direct / Walk-In,,6238773.9,124775.48,2.0,6113998.42,0.0,4,1033265.73,124775.48,Direct,End-User,Contracted,False,,,,24.0,16.9,2025-10-31,2025-10-31
SAL-001194,MER-P2-B3-01894,MER,CUS-001194,2025-04-09,2025-04-20,AGT-029,Team Legacy,BRK-03,,Broker Referral,,4764632.6,161997.51,3.4,4602635.09,104940.08,6,791653.24,95292.65,Broker,End-User,Contracted,False,,,,10.0,17.2,2025-10-31,2025-10-31
SAL-001195,MER-P2-B1-01807,MER,CUS-001195,2024-11-06,,AGT-031,Team Legacy,BRK-02,,Broker Referral,,5749204.5,235717.38,4.1,5513487.12,95934.68,4,1317723.42,114984.09,Broker,End-User,Reserved,False,,,,,23.9,2025-10-31,2025-10-31
SAL-001196,MER-P2-B4-01936,MER,CUS-001196,2025-12-29,2026-01-13,AGT-029,Team Legacy,,,Direct / Walk-In,,9396203.6,535583.61,5.7,8860619.99,0.0,4,1789845.24,150000.0,Direct,End-User,Handed Over,False,,,,15.0,20.2,2025-10-31,2025-10-31
SAL-001197,MER-P1-B2-01724,MER,CUS-001197,2024-10-14,2024-10-31,AGT-030,Team Legacy,,,Direct / Walk-In,,5839250.9,291962.54,5.0,5547288.36,0.0,6,904208.0,116785.02,Direct,End-User,Contracted,False,,,,16.0,16.3,2025-10-31,2025-10-31
SAL-001198,MER-P1-B1-01687,MER,CUS-001198,2025-07-10,2025-07-29,AGT-031,Team Legacy,,,Direct / Walk-In,,4212169.2,235881.48,5.6,3976287.72,0.0,4,886712.16,84243.38,Direct,End-User,Handed Over,False,,,,18.0,22.3,2025-10-31,2025-10-31
SAL-001199,MER-P1-B2-01717,MER,CUS-001199,2025-11-13,2025-11-22,AGT-030,Team Legacy,,,Direct / Walk-In,,10653566.0,298299.85,2.8,10355266.15,0.0,4,2278158.55,150000.0,Direct,End-User,Contracted,False,,,,8.0,22.0,2025-10-31,2025-10-31
SAL-001200,MER-P1-B1-01682,MER,CUS-001200,2024-08-01,2024-08-16,AGT-029,Team Legacy,,,Direct / Walk-In,,8891794.8,311212.82,3.5,8580581.98,0.0,5,2050759.09,150000.0,Direct,End-User,Contracted,False,,,,15.0,23.9,2025-10-31,2025-10-31
SAL-001201,MER-P1-B4-01769,MER,CUS-001201,2024-10-28,2024-11-19,AGT-031,Team Legacy,,,Direct / Walk-In,,6979390.0,355948.89,5.1,6623441.11,0.0,6,1106114.67,139587.8,Direct,End-User,Contracted,False,,,,21.0,16.7,2025-10-31,2025-10-31
SAL-001202,MER-P1-B4-01771,MER,CUS-001202,2026-06-04,,AGT-029,Team Legacy,,,Direct / Walk-In,,6188931.9,191856.89,3.1,5997075.01,0.0,6,935543.7,123778.64,Direct,End-User,Reserved,False,,,,,15.6,2025-10-31,2025-10-31
SAL-001203,MER-P2-B2-01846,MER,CUS-001203,2025-05-04,2025-05-14,AGT-030,Team Legacy,,,Direct / Walk-In,,6742830.9,134856.62,2.0,6607974.28,0.0,3,1348026.75,134856.62,Direct,End-User,Contracted,False,,,,9.0,20.4,2025-10-31,2025-10-31
SAL-001204,MER-P2-B2-01868,MER,CUS-001204,2025-06-05,,AGT-029,Team Legacy,,,Direct / Walk-In,,6645724.8,225954.64,3.4,6419770.16,0.0,3,1502226.22,132914.5,Direct,End-User,Reserved,False,,,,,23.4,2025-10-31,2025-10-31
SAL-001205,MER-P1-B3-01744,MER,CUS-001205,2026-01-13,2026-02-07,AGT-032,Team Legacy,,,Direct / Walk-In,,8505731.5,272183.41,3.2,8233548.09,0.0,5,1342068.34,150000.0,Direct,End-User,Handed Over,False,,,,25.0,16.3,2025-10-31,2025-10-31
SAL-001206,MER-P1-B3-01752,MER,CUS-001206,2024-12-14,2025-01-03,AGT-030,Team Legacy,,,Direct / Walk-In,,6126222.0,275679.99,4.5,5850542.01,0.0,5,1058948.1,122524.44,Direct,End-User,Contracted,False,,,,20.0,18.1,2025-10-31,2025-10-31
SAL-001207,MER-P2-B4-01917,MER,CUS-001207,2025-06-26,2025-07-08,AGT-029,Team Legacy,,,Direct / Walk-In,,5206028.8,281125.56,5.4,4924903.24,0.0,4,778134.71,104120.58,Direct,End-User,Handed Over,False,,,,12.0,15.8,2025-10-31,2025-10-31
SAL-001208,MER-P1-B3-01763,MER,CUS-001208,2025-09-28,2025-10-16,AGT-030,Team Legacy,,,Direct / Walk-In,,12151504.2,486060.17,4.0,11665444.03,0.0,3,2204768.92,150000.0,Direct,End-User,Contracted,False,,,,18.0,18.9,2025-10-31,2025-10-31
SAL-001209,MER-P2-B3-01900,MER,CUS-001209,2024-08-14,2024-08-23,AGT-031,Team Legacy,,,Direct / Walk-In,,5351850.0,187314.75,3.5,5164535.25,0.0,3,986426.23,107037.0,Direct,End-User,Handed Over,False,,,,9.0,19.1,2025-10-31,2025-10-31
SAL-001210,MER-P2-B2-01861,MER,CUS-001210,2024-11-11,2024-11-29,AGT-029,Team Legacy,,,Direct / Walk-In,,11451070.4,435140.68,3.8,11015929.72,0.0,5,1927787.7,150000.0,Direct,End-User,Contracted,False,,,,18.0,17.5,2025-10-31,2025-10-31
SAL-001211,MER-P1-B2-01699,MER,CUS-001211,2026-03-15,2026-04-04,AGT-030,Team Legacy,,,Direct / Walk-In,,4485719.6,201857.38,4.5,4283862.22,0.0,6,741108.16,89714.39,Direct,End-User,Handed Over,False,,,,19.0,17.3,2025-10-31,2025-10-31
SAL-001212,MER-P2-B4-01928,MER,CUS-001212,2025-07-10,2025-07-22,AGT-031,Team Legacy,,,Direct / Walk-In,,11676382.1,338615.08,2.9,11337767.02,0.0,5,1746016.12,150000.0,Direct,End-User,Contracted,False,,,,11.0,15.4,2025-10-31,2025-10-31
SAL-001213,MER-P1-B3-01760,MER,CUS-001213,2025-07-27,2025-09-18,AGT-031,Team Legacy,,,Direct / Walk-In,,7725111.2,386255.56,5.0,7338855.64,0.0,6,1262283.17,150000.0,Direct,End-User,Handed Over,False,,,,52.0,17.2,2025-10-31,2025-10-31
SAL-001214,MER-P2-B1-01833,MER,CUS-001214,2026-02-12,,AGT-030,Team Legacy,,,Direct / Walk-In,,6857668.8,322310.43,4.7,6535358.37,0.0,4,1496597.07,137153.38,Direct,End-User,Reserved,False,,,,,22.9,2025-10-31,2025-10-31
SAL-001215,MER-P2-B3-01879,MER,CUS-001215,2024-08-19,2024-09-06,AGT-032,Team Legacy,,,Direct / Walk-In,,6327579.1,265758.32,4.2,6061820.78,0.0,4,1103251.38,126551.58,Direct,End-User,Handed Over,False,,,,18.0,18.2,2025-10-31,2025-10-31
SAL-001216,MER-P2-B2-01857,MER,CUS-001216,2024-12-22,2025-01-03,AGT-030,Team Legacy,,,Direct / Walk-In,,10513184.4,304882.35,2.9,10208302.05,0.0,4,2256034.75,150000.0,Direct,End-User,Contracted,False,,,,11.0,22.1,2025-10-31,2025-10-31
SAL-001217,MER-P2-B3-01911,MER,CUS-001217,2026-05-05,2026-06-13,AGT-032,Team Legacy,,,Direct / Walk-In,,12930126.6,568925.57,4.4,12361201.03,0.0,3,2472240.21,150000.0,Direct,End-User,Handed Over,False,,,,38.0,20.0,2025-10-31,2025-10-31
SAL-001218,MER-P2-B3-01891,MER,CUS-001218,2026-02-13,,AGT-029,Team Legacy,,,Direct / Walk-In,,9342970.5,205545.35,2.2,9137425.15,0.0,4,1918859.28,150000.0,Direct,End-User,Reserved,False,,,,,21.0,2025-10-31,2025-10-31
SAL-001219,MER-P1-B3-01755,MER,CUS-001219,2025-02-21,2025-03-10,AGT-029,Team Legacy,BRK-09,,Broker Referral,,9011447.4,432549.48,4.8,8578897.92,255651.16,5,1724358.48,150000.0,Broker,End-User,Contracted,False,,,,16.0,20.1,2025-10-31,2025-10-31
SAL-001220,MER-P2-B3-01910,MER,CUS-001220,2026-02-21,2026-03-14,AGT-031,Team Legacy,BRK-09,,Broker Referral,,5242232.6,230658.23,4.4,5011574.37,149344.92,6,1237858.87,104844.65,Broker,End-User,Handed Over,False,,,,20.0,24.7,2025-10-31,2025-10-31
SAL-001221,MER-P1-B2-01695,MER,CUS-001221,2025-01-14,2025-01-28,AGT-031,Team Legacy,,,Direct / Walk-In,,6793241.2,380421.51,5.6,6412819.69,0.0,5,1596792.1,135864.82,Direct,End-User,Handed Over,False,,,,14.0,24.9,2025-10-31,2025-10-31
SAL-001222,MER-P2-B1-01820,MER,CUS-001222,2025-10-14,2025-10-29,AGT-031,Team Legacy,,,Direct / Walk-In,,9967943.5,299038.3,3.0,9668905.2,0.0,4,1933781.04,150000.0,Direct,End-User,Contracted,False,,,,14.0,20.0,2025-10-31,2025-10-31
SAL-001223,MER-P1-B3-01734,MER,CUS-001223,2024-12-18,,AGT-030,Team Legacy,,,Direct / Walk-In,,8119768.8,194874.45,2.4,7924894.35,0.0,6,1925749.33,150000.0,Direct,End-User,Reserved,False,,,,,24.3,2025-10-31,2025-10-31
SAL-001224,MER-P2-B2-01862,MER,CUS-001224,2024-12-19,2024-12-31,AGT-032,Team Legacy,,,Direct / Walk-In,,11730288.4,363638.94,3.1,11366649.46,0.0,5,2261963.24,150000.0,Direct,End-User,Handed Over,False,,,,11.0,19.9,2025-10-31,2025-10-31
SAL-001225,MER-P1-B1-01688,MER,CUS-001225,2024-12-20,,AGT-029,Team Legacy,,,Direct / Walk-In,,5066375.0,121593.0,2.4,4944782.0,0.0,4,1152134.21,101327.5,Direct,End-User,Reserved,False,,,,,23.3,2025-10-31,2025-10-31
SAL-001226,MER-P2-B2-01874,MER,CUS-001226,2024-11-06,,AGT-032,Team Legacy,,,Direct / Walk-In,,10280649.6,349542.09,3.4,9931107.51,0.0,6,2393396.91,150000.0,Direct,End-User,Reserved,False,,,,,24.1,2025-10-31,2025-10-31
SAL-001227,MER-P1-B2-01716,MER,CUS-001227,2025-06-26,2025-07-12,AGT-029,Team Legacy,,,Direct / Walk-In,,11034859.4,397254.94,3.6,10637604.46,0.0,6,2106245.68,150000.0,Direct,End-User,Handed Over,False,,,,15.0,19.8,2025-10-31,2025-10-31
SAL-001228,MER-P1-B2-01691,MER,CUS-001228,2025-02-03,,AGT-029,Team Legacy,BRK-12,,Broker Referral,,8070543.8,330892.3,4.1,7739651.5,162532.68,4,1578888.91,150000.0,Broker,End-User,Reserved,False,,,,,20.4,2025-10-31,2025-10-31
SAL-001229,MER-P2-B1-01803,MER,CUS-001229,2024-12-20,2025-01-14,AGT-030,Team Legacy,,,Direct / Walk-In,,4774604.4,248279.43,5.2,4526324.97,0.0,4,728738.32,95492.09,Direct,End-User,Cancelled,True,2025-02-22,Financing Fell Through,,25.0,16.1,2025-10-31,2025-10-31
SAL-001230,MER-P2-B3-01898,MER,CUS-001230,2026-06-04,,AGT-032,Team Legacy,,,Direct / Walk-In,,8022524.0,377058.63,4.7,7645465.37,0.0,3,1659065.99,150000.0,Direct,End-User,Reserved,False,,,,,21.7,2025-10-31,2025-10-31
SAL-001231,MER-P2-B4-01929,MER,CUS-001231,2026-06-30,2026-06-30,AGT-032,Team Legacy,,,Direct / Walk-In,,8547628.8,239333.61,2.8,8308295.19,0.0,6,1429026.77,150000.0,Direct,End-User,Contracted,False,,,,0.0,17.2,2025-10-31,2025-10-31
SAL-001232,MER-P2-B2-01866,MER,CUS-001232,2025-07-27,,AGT-032,Team Legacy,BRK-08,,Broker Referral,,7607445.3,281475.48,3.7,7325969.82,112819.94,4,1501823.81,150000.0,Broker,End-User,Reserved,False,,,,,20.5,2025-10-31,2025-10-31
SAL-001233,MER-P2-B1-01819,MER,CUS-001233,2025-08-28,2025-09-14,AGT-032,Team Legacy,,,Direct / Walk-In,,9352815.6,448935.15,4.8,8903880.45,0.0,3,1469140.27,150000.0,Direct,End-User,Contracted,False,,,,16.0,16.5,2025-10-31,2025-10-31
SAL-001234,MER-P1-B2-01715,MER,CUS-001234,2024-12-23,2025-01-22,AGT-030,Team Legacy,,,Direct / Walk-In,,7821814.8,234654.44,3.0,7587160.36,0.0,5,1433973.31,150000.0,Direct,End-User,Handed Over,False,,,,30.0,18.9,2025-10-31,2025-10-31
SAL-001235,MER-P2-B3-01903,MER,CUS-001235,2024-10-09,2024-10-26,AGT-029,Team Legacy,,,Direct / Walk-In,,11314340.7,429944.95,3.8,10884395.75,0.0,3,2612254.98,150000.0,Direct,End-User,Handed Over,False,,,,16.0,24.0,2025-10-31,2025-10-31
SAL-001236,MER-P1-B1-01668,MER,CUS-001236,2025-03-17,2025-04-06,AGT-029,Team Legacy,,,Direct / Walk-In,,7378167.3,332017.53,4.5,7046149.77,0.0,3,1437414.55,147563.35,Direct,End-User,Contracted,False,,,,19.0,20.4,2025-10-31,2025-10-31
SAL-001237,MER-P2-B1-01827,MER,CUS-001237,2024-09-13,2024-09-20,AGT-032,Team Legacy,,,Direct / Walk-In,,4296400.0,137484.8,3.2,4158915.2,0.0,3,969027.24,85928.0,Direct,End-User,Handed Over,False,,,,6.0,23.3,2025-10-31,2025-10-31
SAL-001238,MER-P1-B3-01746,MER,CUS-001238,2025-10-03,2025-10-24,AGT-029,Team Legacy,,,Direct / Walk-In,,6771548.4,365663.61,5.4,6405884.79,0.0,4,1338829.92,135430.97,Direct,End-User,Contracted,False,,,,20.0,20.9,2025-10-31,2025-10-31
SAL-001239,MER-P2-B2-01855,MER,CUS-001239,2025-09-06,2025-09-27,AGT-030,Team Legacy,,,Direct / Walk-In,,9492284.7,379691.39,4.0,9112593.31,0.0,3,1886306.82,150000.0,Direct,End-User,Handed Over,False,,,,21.0,20.7,2025-10-31,2025-10-31
SAL-001240,MER-P2-B4-01934,MER,CUS-001240,2025-10-13,2025-10-31,AGT-029,Team Legacy,,,Direct / Walk-In,,8604702.4,275350.48,3.2,8329351.92,0.0,6,1457636.59,150000.0,Direct,End-User,Handed Over,False,,,,18.0,17.5,2025-10-31,2025-10-31
SAL-001241,MER-P2-B1-01813,MER,CUS-001241,2024-08-05,2024-08-22,AGT-029,Team Legacy,,,Direct / Walk-In,,6647612.4,239314.05,3.6,6408298.35,0.0,3,1499541.81,132952.25,Direct,End-User,Contracted,False,,,,17.0,23.4,2025-10-31,2025-10-31
SAL-001242,MER-P2-B4-01919,MER,CUS-001242,2024-08-03,2024-08-04,AGT-032,Team Legacy,,,Direct / Walk-In,,10123075.8,242953.82,2.4,9880121.98,0.0,6,2114346.1,150000.0,Direct,End-User,Handed Over,False,,,,1.0,21.4,2025-10-31,2025-10-31
SAL-001243,MER-P2-B1-01834,MER,CUS-001243,2026-03-21,,AGT-030,Team Legacy,,,Direct / Walk-In,,10655919.0,319677.57,3.0,10336241.43,0.0,3,2253300.63,150000.0,Direct,End-User,Reserved,False,,,,,21.8,2025-10-31,2025-10-31
SAL-001244,MER-P2-B3-01888,MER,CUS-001244,2024-11-22,2024-12-01,AGT-032,Team Legacy,,,Direct / Walk-In,,10184376.8,285162.55,2.8,9899214.25,0.0,5,2395609.85,150000.0,Direct,End-User,Contracted,False,,,,9.0,24.2,2025-10-31,2025-10-31
SAL-001245,MER-P1-B2-01726,MER,CUS-001245,2026-02-03,2026-02-27,AGT-030,Team Legacy,,,Direct / Walk-In,,8303961.4,240814.88,2.9,8063146.52,0.0,3,1838397.41,150000.0,Direct,End-User,Contracted,False,,,,23.0,22.8,2025-10-31,2025-10-31
SAL-001246,MER-P2-B1-01821,MER,CUS-001246,2025-02-23,2025-02-27,AGT-031,Team Legacy,,,Direct / Walk-In,,7540549.9,377027.49,5.0,7163522.41,0.0,3,1246452.9,150000.0,Direct,End-User,Contracted,False,,,,4.0,17.4,2025-10-31,2025-10-31
SAL-001247,MER-P1-B1-01654,MER,CUS-001247,2026-06-27,2026-06-30,AGT-029,Team Legacy,,,Direct / Walk-In,,5153512.5,113377.27,2.2,5040135.23,0.0,6,922344.75,103070.25,Direct,End-User,Handed Over,False,,,,2.0,18.3,2025-10-31,2025-10-31
SAL-001248,MER-P1-B1-01665,MER,CUS-001248,2026-06-25,2026-06-30,AGT-030,Team Legacy,,,Direct / Walk-In,,5910224.4,271870.32,4.6,5638354.08,0.0,5,1093840.69,118204.49,Direct,End-User,Handed Over,False,,,,4.0,19.4,2025-10-31,2025-10-31
SAL-001249,MER-P2-B3-01884,MER,CUS-001249,2025-10-23,2025-11-08,AGT-030,Team Legacy,,,Direct / Walk-In,,7308963.0,416610.89,5.7,6892352.11,0.0,6,1516317.46,146179.26,Direct,End-User,Contracted,False,,,,16.0,22.0,2025-10-31,2025-10-31
SAL-001250,MER-P2-B2-01849,MER,CUS-001250,2025-03-29,2025-04-02,AGT-029,Team Legacy,,,Direct / Walk-In,,9552983.4,544520.05,5.7,9008463.35,0.0,5,1738633.43,150000.0,Direct,End-User,Contracted,False,,,,4.0,19.3,2025-10-31,2025-10-31
SAL-001251,MER-P1-B1-01664,MER,CUS-001251,2026-01-29,2026-03-02,AGT-029,Team Legacy,,,Direct / Walk-In,,8540755.0,392874.73,4.6,8147880.27,0.0,6,2012526.43,150000.0,Direct,End-User,Handed Over,False,,,,32.0,24.7,2025-10-31,2025-10-31
SAL-001252,MER-P2-B1-01804,MER,CUS-001252,2025-10-03,2025-10-26,AGT-029,Team Legacy,BRK-08,,Broker Referral,,10743969.6,343807.03,3.2,10400162.57,160162.5,5,2142433.49,150000.0,Broker,End-User,Handed Over,False,,,,23.0,20.6,2025-10-31,2025-10-31
SAL-001253,MER-P1-B4-01792,MER,CUS-001253,2025-10-30,2025-12-03,AGT-030,Team Legacy,,,Direct / Walk-In,,8791420.0,430779.58,4.9,8360640.42,0.0,3,1688849.36,150000.0,Direct,End-User,Handed Over,False,,,,33.0,20.2,2025-10-31,2025-10-31
SAL-001254,MER-P1-B2-01713,MER,CUS-001254,2024-08-14,,AGT-031,Team Legacy,BRK-11,,Broker Referral,,12187778.4,292506.68,2.4,11895271.72,353289.57,6,1903243.48,150000.0,Broker,End-User,Reserved,False,,,,,16.0,2025-10-31,2025-10-31
SAL-001255,MER-P2-B4-01914,MER,CUS-001255,2025-06-08,2025-06-26,AGT-031,Team Legacy,,,Direct / Walk-In,,8852161.8,221304.05,2.5,8630857.75,0.0,6,1717540.69,150000.0,Direct,End-User,Contracted,False,,,,18.0,19.9,2025-10-31,2025-10-31
SAL-001256,MER-P2-B2-01858,MER,CUS-001256,2026-05-05,2026-06-15,AGT-029,Team Legacy,BRK-11,,Broker Referral,,7911103.2,268977.51,3.4,7642125.69,226971.13,4,1520783.01,150000.0,Broker,End-User,Contracted,False,,,,41.0,19.9,2025-10-31,2025-10-31
SAL-001257,MER-P1-B4-01784,MER,CUS-001257,2026-04-04,,AGT-032,Team Legacy,,,Direct / Walk-In,,8515228.8,459822.36,5.4,8055406.44,0.0,4,2005796.2,150000.0,Direct,End-User,Reserved,False,,,,,24.9,2025-10-31,2025-10-31
SAL-001258,MER-P1-B4-01796,MER,CUS-001258,2025-08-10,2025-09-03,AGT-032,Team Legacy,,,Direct / Walk-In,,7203241.1,302536.13,4.2,6900704.97,0.0,5,1042006.45,144064.82,Direct,End-User,Handed Over,False,,,,23.0,15.1,2025-10-31,2025-10-31
SAL-001259,MER-P2-B1-01806,MER,CUS-001259,2026-01-30,2026-02-06,AGT-029,Team Legacy,,,Direct / Walk-In,,9116120.0,519618.84,5.7,8596501.16,0.0,6,1512984.2,150000.0,Direct,End-User,Handed Over,False,,,,7.0,17.6,2025-10-31,2025-10-31
SAL-001260,MER-P2-B3-01880,MER,CUS-001260,2026-04-20,2026-04-26,AGT-031,Team Legacy,,,Direct / Walk-In,,5129416.8,117976.59,2.3,5011440.21,0.0,6,937139.32,102588.34,Direct,End-User,Contracted,False,,,,6.0,18.7,2025-10-31,2025-10-31
SAL-001261,MER-P2-B2-01839,MER,CUS-001261,2025-09-23,2025-10-05,AGT-030,Team Legacy,,,Direct / Walk-In,,10049981.8,311549.44,3.1,9738432.36,0.0,6,1840563.72,150000.0,Direct,End-User,Handed Over,False,,,,11.0,18.9,2025-10-31,2025-10-31
SAL-001262,MER-P1-B2-01704,MER,CUS-001262,2025-05-13,2025-05-24,AGT-031,Team Legacy,,,Direct / Walk-In,,8774850.0,315894.6,3.6,8458955.4,0.0,4,1827134.37,150000.0,Direct,End-User,Contracted,False,,,,10.0,21.6,2025-10-31,2025-10-31
SAL-001263,MER-P1-B3-01739,MER,CUS-001263,2025-07-26,2025-08-15,AGT-029,Team Legacy,,,Direct / Walk-In,,6828821.6,293639.33,4.3,6535182.27,0.0,5,1300501.27,136576.43,Direct,End-User,Contracted,False,,,,19.0,19.9,2025-10-31,2025-10-31
SAL-001264,MER-P2-B2-01867,MER,CUS-001264,2025-10-15,2025-10-25,AGT-029,Team Legacy,,,Direct / Walk-In,,6390688.0,338706.46,5.3,6051981.54,0.0,4,1343539.9,127813.76,Direct,End-User,Handed Over,False,,,,10.0,22.2,2025-10-31,2025-10-31
SAL-001265,MER-P1-B1-01676,MER,CUS-001265,2025-01-02,2025-01-14,AGT-030,Team Legacy,,,Direct / Walk-In,,6995709.6,174892.74,2.5,6820816.86,0.0,3,1405088.27,139914.19,Direct,End-User,Handed Over,False,,,,11.0,20.6,2025-10-31,2025-10-31
SAL-001266,MER-P2-B2-01870,MER,CUS-001266,2025-03-25,,AGT-030,Team Legacy,,,Direct / Walk-In,,8777017.6,201871.4,2.3,8575146.2,0.0,3,1620702.63,150000.0,Direct,End-User,Reserved,False,,,,,18.9,2025-10-31,2025-10-31
SAL-001267,MER-P1-B4-01785,MER,CUS-001267,2025-10-23,,AGT-030,Team Legacy,,,Direct / Walk-In,,9085293.0,218047.03,2.4,8867245.97,0.0,4,1498564.57,150000.0,Direct,End-User,Reserved,False,,,,,16.9,2025-10-31,2025-10-31
SAL-001268,MER-P1-B2-01722,MER,CUS-001268,2025-01-01,2025-01-14,AGT-032,Team Legacy,,,Direct / Walk-In,,7325297.8,380915.49,5.2,6944382.31,0.0,5,1694429.28,146505.96,Direct,End-User,Contracted,False,,,,12.0,24.4,2025-10-31,2025-10-31
SAL-001269,MER-P2-B2-01860,MER,CUS-001269,2025-04-22,2025-05-18,AGT-032,Team Legacy,,,Direct / Walk-In,,7079880.5,410633.07,5.8,6669247.43,0.0,3,1493911.42,141597.61,Direct,End-User,Handed Over,False,,,,26.0,22.4,2025-10-31,2025-10-31
SAL-001270,MER-P2-B4-01931,MER,CUS-001270,2025-12-02,2025-12-07,AGT-031,Team Legacy,,,Direct / Walk-In,,4813314.0,178092.62,3.7,4635221.38,0.0,6,880692.06,96266.28,Direct,End-User,Contracted,False,,,,5.0,19.0,2025-10-31,2025-10-31
SAL-001271,MER-P1-B2-01692,MER,CUS-001271,2025-02-25,2025-03-12,AGT-032,Team Legacy,BRK-12,,Broker Referral,,6168531.6,141876.23,2.3,6026655.37,126559.76,5,1494610.53,123370.63,Broker,End-User,Contracted,False,,,,15.0,24.8,2025-10-31,2025-10-31
SAL-001272,MER-P1-B3-01757,MER,CUS-001272,2024-09-15,2024-09-16,AGT-031,Team Legacy,BRK-11,,Broker Referral,,10864422.4,608407.65,5.6,10256014.75,304603.64,4,2522979.63,150000.0,Broker,End-User,Contracted,False,,,,1.0,24.6,2025-10-31,2025-10-31
SAL-001273,MER-P2-B3-01890,MER,CUS-001273,2025-08-30,,AGT-029,Team Legacy,,,Direct / Walk-In,,8787895.2,413031.07,4.7,8374864.13,0.0,4,1834095.24,150000.0,Direct,End-User,Reserved,False,,,,,21.9,2025-10-31,2025-10-31
SAL-001274,MER-P2-B1-01823,MER,CUS-001274,2025-01-24,2025-02-03,AGT-031,Team Legacy,,,Direct / Walk-In,,9109081.8,437235.93,4.8,8671845.87,0.0,3,1907806.09,150000.0,Direct,End-User,Contracted,False,,,,10.0,22.0,2025-10-31,2025-10-31
SAL-001275,MER-P1-B3-01756,MER,CUS-001275,2024-11-23,2024-12-19,AGT-029,Team Legacy,,,Direct / Walk-In,,6477457.0,285008.11,4.4,6192448.89,0.0,5,1102255.9,129549.14,Direct,End-User,Handed Over,False,,,,26.0,17.8,2025-10-31,2025-10-31
SAL-001276,MER-P1-B1-01663,MER,CUS-001276,2026-01-18,2026-01-22,AGT-030,Team Legacy,,,Direct / Walk-In,,12077236.6,253621.97,2.1,11823614.63,0.0,5,2459311.84,150000.0,Direct,End-User,Handed Over,False,,,,3.0,20.8,2025-10-31,2025-10-31
SAL-001277,MER-P1-B2-01718,MER,CUS-001277,2025-04-10,,AGT-029,Team Legacy,,,Direct / Walk-In,,11627371.8,569741.22,4.9,11057630.58,0.0,6,2311044.79,150000.0,Direct,End-User,Reserved,False,,,,,20.9,2025-10-31,2025-10-31
SAL-001278,MER-P2-B2-01843,MER,CUS-001278,2024-11-16,2024-12-01,AGT-031,Team Legacy,,,Direct / Walk-In,,7869424.4,196735.61,2.5,7672688.79,0.0,5,1833772.62,150000.0,Direct,End-User,Contracted,False,,,,14.0,23.9,2025-10-31,2025-10-31
SAL-001279,MER-P1-B3-01732,MER,CUS-001279,2024-12-11,2025-01-12,AGT-032,Team Legacy,,,Direct / Walk-In,,4454774.6,124733.69,2.8,4330040.91,0.0,5,675486.38,89095.49,Direct,End-User,Handed Over,False,,,,31.0,15.6,2025-10-31,2025-10-31
SAL-001280,MER-P1-B1-01671,MER,CUS-001280,2024-11-05,2024-12-08,AGT-032,Team Legacy,,,Direct / Walk-In,,4110297.4,217845.76,5.3,3892451.64,0.0,3,899156.33,82205.95,Direct,End-User,Handed Over,False,,,,33.0,23.1,2025-10-31,2025-10-31
SAL-001281,MER-P1-B2-01720,MER,CUS-001281,2025-02-15,2025-03-02,AGT-032,Team Legacy,,,Direct / Walk-In,,10126203.3,202524.07,2.0,9923679.23,0.0,3,2431301.41,150000.0,Direct,End-User,Contracted,False,,,,15.0,24.5,2025-10-31,2025-10-31
SAL-001282,MER-P2-B3-01907,MER,CUS-001282,2025-07-31,2025-09-04,AGT-030,Team Legacy,,,Direct / Walk-In,,7288767.2,400882.2,5.5,6887885.0,0.0,4,1177828.34,145775.34,Direct,End-User,Handed Over,False,,,,35.0,17.1,2025-10-31,2025-10-31
SAL-001283,MER-P2-B4-01938,MER,CUS-001283,2024-08-30,2024-09-04,AGT-031,Team Legacy,,,Direct / Walk-In,,8738272.9,314577.82,3.6,8423695.08,0.0,3,1474146.64,150000.0,Direct,End-User,Handed Over,False,,,,4.0,17.5,2025-10-31,2025-10-31
SAL-001284,MER-P2-B3-01908,MER,CUS-001284,2025-08-15,2025-09-09,AGT-030,Team Legacy,,,Direct / Walk-In,,12116000.0,375596.0,3.1,11740404.0,0.0,6,2336340.4,150000.0,Direct,End-User,Contracted,False,,,,24.0,19.9,2025-10-31,2025-10-31
