case_id,customer_id,project_id,unit_id,created_at,category,subcategory,priority,channel,first_response_at,resolved_at,status,resolution_sla_hours,resolution_sla_met,reopen_count,sentiment,escalation_flag,responsible_department
CAS-00951,CUS-001154,MER,MER-P1-B4-01788,2026-04-04 00:00:00,Handover,Final Payment Query,Low,Phone,2026-04-04 02:19:19,2026-04-04 03:58:38,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00952,CUS-001312,MER,MER-P2-B1-01802,2026-02-15 00:00:00,Handover,Documentation,Medium,Email,2026-02-15 00:46:19,2026-02-16 03:18:34,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00953,CUS-001099,MER,MER-P2-B4-01927,2026-01-26 00:00:00,Snagging / Quality,MEP Issue,High,In-Person,2026-01-26 01:41:18,2026-01-28 06:41:17,Resolved,24,False,1,Neutral,True,Construction
CAS-00954,CUS-001138,MER,MER-P2-B1-01828,2026-05-09 00:00:00,Snagging / Quality,MEP Issue,Medium,Phone,2026-05-09 00:49:05,2026-05-14 16:52:01,Resolved,48,False,1,Neutral,False,Construction
CAS-00955,CUS-001115,MER,MER-P1-B3-01737,2025-12-22 00:00:00,Handover,Handover Date Concern,Medium,Email,2025-12-22 01:53:55,2025-12-24 19:48:36,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00956,CUS-001117,MER,MER-P2-B2-01844,2026-05-19 00:00:00,Handover,Handover Date Concern,Critical,Email,2026-05-19 01:00:06,2026-05-19 04:11:35,Resolved,4,True,1,Positive,True,Customer Experience
CAS-00957,CUS-001248,MER,MER-P1-B1-01665,2025-09-23 00:00:00,Snagging / Quality,MEP Issue,Medium,Customer Portal,2025-09-23 02:06:35,2025-09-24 13:35:15,Resolved,48,True,1,Negative,False,Construction
CAS-00958,CUS-001232,MER,MER-P2-B2-01866,2024-11-12 00:00:00,Construction Update,Site Visit Request,Critical,WhatsApp,2024-11-12 00:05:00,,Open,4,,0,Negative,True,Construction
CAS-00959,CUS-001187,MER,MER-P1-B1-01681,2026-01-22 00:00:00,Handover,Handover Date Concern,Low,WhatsApp,2026-01-22 01:48:10,2026-01-25 06:32:52,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00960,CUS-001176,MER,MER-P2-B3-01875,2026-01-01 00:00:00,Construction Update,Delay Concern,Critical,Email,2026-01-01 02:16:07,,Open,4,,0,Negative,True,Construction
CAS-00961,CUS-001182,MER,MER-P1-B1-01656,2026-02-07 00:00:00,General Inquiry,HOA / Facilities Management,Low,Customer Portal,2026-02-07 00:52:39,,Open,96,,0,Negative,False,Customer Experience
CAS-00962,CUS-001265,MER,MER-P1-B1-01676,2025-08-25 00:00:00,Snagging / Quality,Defect Report,Critical,Phone,2025-08-25 01:32:17,2025-08-25 08:33:47,Resolved,4,False,0,Negative,False,Construction
CAS-00963,CUS-001351,MER,MER-P1-B2-01725,2026-04-09 00:00:00,Collections,Late Fee Dispute,High,WhatsApp,2026-04-09 03:04:55,2026-04-09 04:04:55,Resolved,24,True,0,Negative,True,Collections
CAS-00964,CUS-001112,MER,MER-P2-B4-01920,2025-11-28 00:00:00,Handover,Handover Date Concern,Medium,Email,2025-11-28 02:27:59,2025-11-30 08:16:24,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00965,CUS-001149,MER,MER-P1-B3-01727,2025-08-11 00:00:00,Snagging / Quality,Finishing Quality,Low,Phone,2025-08-11 01:08:52,2025-08-13 03:56:08,Resolved,96,True,0,Negative,False,Construction
CAS-00966,CUS-001195,MER,MER-P2-B1-01807,2025-09-01 00:00:00,Handover,Final Payment Query,High,Phone,2025-09-01 02:03:27,2025-09-02 20:18:54,Resolved,24,False,0,Neutral,True,Customer Experience
CAS-00967,CUS-001320,MER,MER-P1-B1-01670,2026-03-18 00:00:00,Construction Update,Delay Concern,Low,Phone,2026-03-18 03:09:23,2026-03-20 00:21:01,Resolved,96,True,0,Negative,False,Construction
CAS-00968,CUS-001121,MER,MER-P1-B3-01742,2026-04-22 00:00:00,Snagging / Quality,Finishing Quality,High,WhatsApp,2026-04-22 02:44:57,2026-04-25 09:33:58,Resolved,24,False,1,Neutral,False,Construction
CAS-00969,CUS-001253,MER,MER-P1-B4-01792,2026-02-26 00:00:00,Handover,Final Payment Query,Medium,Customer Portal,2026-02-26 00:51:22,2026-02-26 21:30:14,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00970,CUS-001301,MER,MER-P1-B4-01783,2026-04-27 00:00:00,Handover,Final Payment Query,Medium,WhatsApp,2026-04-27 02:16:43,2026-04-27 08:08:05,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00971,CUS-001165,MER,MER-P2-B3-01883,2025-11-08 00:00:00,Handover,Handover Date Concern,Medium,WhatsApp,2025-11-08 03:29:07,2025-11-12 05:10:32,Resolved,48,False,0,Negative,False,Customer Experience
CAS-00972,CUS-001205,MER,MER-P1-B3-01744,2026-05-04 00:00:00,Snagging / Quality,Finishing Quality,Low,Email,2026-05-04 00:31:45,2026-05-13 21:05:41,Resolved,96,False,1,Neutral,False,Construction
CAS-00973,CUS-001109,MER,MER-P1-B2-01708,2025-11-02 00:00:00,Snagging / Quality,MEP Issue,Medium,Customer Portal,2025-11-02 02:10:39,2025-11-05 21:17:43,Resolved,48,False,0,Neutral,False,Construction
CAS-00974,CUS-001304,MER,MER-P1-B1-01679,2026-01-21 00:00:00,Snagging / Quality,Defect Report,Critical,Email,2026-01-21 02:28:43,2026-01-21 06:39:20,Resolved,4,True,0,Neutral,True,Construction
CAS-00975,CUS-001237,MER,MER-P2-B1-01827,2025-11-18 00:00:00,Handover,Handover Date Concern,Medium,Customer Portal,2025-11-18 01:46:10,2025-11-21 23:25:19,Resolved,48,False,0,Neutral,False,Customer Experience
CAS-00976,CUS-001296,MER,MER-P1-B4-01793,2025-01-27 00:00:00,General Inquiry,Resale Process,Medium,WhatsApp,2025-01-27 01:41:38,2025-01-27 03:47:44,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00977,CUS-001373,MER,MER-P1-B2-01703,2025-09-28 00:00:00,Snagging / Quality,Defect Report,Medium,Customer Portal,2025-09-28 00:19:47,2025-10-02 04:10:00,Resolved,48,False,0,Neutral,False,Construction
CAS-00978,CUS-001127,MER,MER-P1-B4-01766,2025-12-06 00:00:00,Handover,Final Payment Query,Low,Customer Portal,2025-12-06 01:33:18,,Open,96,,0,Neutral,False,Customer Experience
CAS-00979,CUS-001290,MER,MER-P2-B2-01845,2026-05-31 00:00:00,Handover,Documentation,Medium,Customer Portal,2026-05-31 00:28:02,2026-06-03 09:23:45,Resolved,48,False,0,Positive,False,Customer Experience
CAS-00980,CUS-001321,MER,MER-P1-B2-01701,2025-12-08 00:00:00,Snagging / Quality,Finishing Quality,Medium,WhatsApp,2025-12-08 01:40:42,2025-12-11 09:58:09,Resolved,48,False,1,Neutral,False,Construction
CAS-00981,CUS-001265,MER,MER-P1-B1-01676,2025-11-29 00:00:00,Handover,Handover Date Concern,Medium,Phone,2025-11-29 00:41:38,2025-11-29 02:29:09,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00982,CUS-001377,MER,MER-P2-B4-01916,2025-11-12 00:00:00,Construction Update,Delay Concern,High,Customer Portal,2025-11-12 01:28:30,2025-11-13 09:58:26,Resolved,24,True,1,Neutral,False,Construction
CAS-00983,CUS-001299,MER,MER-P1-B4-01770,2026-02-19 00:00:00,Handover,Final Payment Query,Low,Email,2026-02-19 01:02:14,2026-02-27 12:22:34,Resolved,96,False,0,Negative,False,Customer Experience
CAS-00984,CUS-001295,MER,MER-P1-B4-01791,2026-04-16 00:00:00,Handover,Final Payment Query,Medium,Phone,2026-04-16 00:57:22,2026-04-20 09:15:12,Resolved,48,False,0,Negative,False,Customer Experience
CAS-00985,CUS-001361,MER,MER-P2-B3-01895,2026-02-20 00:00:00,Sales Experience,Response Time,Critical,Customer Portal,2026-02-20 00:47:02,2026-02-20 02:00:15,Resolved,4,True,0,Negative,False,Sales
CAS-00986,CUS-001182,MER,MER-P1-B1-01656,2026-02-21 00:00:00,Construction Update,Delay Concern,Medium,Phone,2026-02-21 00:31:05,2026-02-21 01:31:05,Resolved,48,True,0,Negative,False,Construction
CAS-00987,CUS-001271,MER,MER-P1-B2-01692,2026-05-25 00:00:00,Handover,Handover Date Concern,Medium,In-Person,2026-05-25 00:07:50,2026-05-30 05:36:08,Resolved,48,False,0,Negative,False,Customer Experience
CAS-00988,CUS-001221,MER,MER-P1-B2-01695,2026-04-23 00:00:00,Collections,Late Fee Dispute,Medium,WhatsApp,2026-04-23 02:58:58,2026-04-23 17:31:43,Resolved,48,True,0,Neutral,False,Collections
CAS-00989,CUS-001100,MER,MER-P1-B3-01749,2026-06-10 00:00:00,Snagging / Quality,MEP Issue,Critical,Phone,2026-06-10 01:24:06,2026-06-10 09:09:50,Resolved,4,False,0,Positive,False,Construction
CAS-00990,CUS-001205,MER,MER-P1-B3-01744,2026-01-11 00:00:00,Collections,Installment Amount Query,Low,Phone,2026-01-11 00:05:00,2026-01-16 19:06:54,Resolved,96,True,0,Positive,False,Collections
CAS-00991,CUS-001376,MER,MER-P2-B3-01906,2025-12-04 00:00:00,Handover,Final Payment Query,High,Email,2025-12-04 01:59:23,2025-12-06 02:50:30,Resolved,24,False,0,Neutral,True,Customer Experience
CAS-00992,CUS-001329,MER,MER-P2-B2-01851,2026-05-20 00:00:00,Snagging / Quality,MEP Issue,Low,Phone,2026-05-20 00:32:44,2026-05-27 00:06:44,Resolved,96,False,0,Positive,False,Construction
CAS-00993,CUS-001364,MER,MER-P2-B4-01937,2025-12-21 00:00:00,Handover,Handover Date Concern,Low,WhatsApp,2025-12-21 02:08:48,2025-12-30 09:25:40,Resolved,96,False,0,Negative,False,Customer Experience
CAS-00994,CUS-001251,MER,MER-P1-B1-01664,2026-03-27 00:00:00,Handover,Final Payment Query,High,Customer Portal,2026-03-27 00:40:54,2026-03-28 09:56:31,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00995,CUS-001222,MER,MER-P2-B1-01820,2026-04-23 00:00:00,Handover,Documentation,Low,Customer Portal,2026-04-23 00:05:00,2026-04-25 22:41:10,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00996,CUS-001360,MER,MER-P2-B3-01899,2026-01-15 00:00:00,Snagging / Quality,MEP Issue,High,Phone,2026-01-15 01:41:44,2026-01-17 19:21:52,Resolved,24,False,0,Positive,False,Construction
CAS-00997,CUS-001272,MER,MER-P1-B3-01757,2025-07-31 00:00:00,Sales Experience,Response Time,Low,WhatsApp,2025-07-31 02:56:22,,Open,96,,0,Negative,False,Sales
CAS-00998,CUS-001117,MER,MER-P2-B2-01844,2025-09-06 00:00:00,Handover,Handover Date Concern,High,Email,2025-09-06 01:30:14,2025-09-07 05:47:03,Resolved,24,True,0,Positive,True,Customer Experience
CAS-00999,CUS-001140,MER,MER-P2-B3-01877,2025-08-23 00:00:00,Handover,Handover Date Concern,Low,In-Person,2025-08-23 02:23:00,2025-08-30 08:45:39,Resolved,96,False,0,Negative,False,Customer Experience
CAS-01000,CUS-001170,MER,MER-P1-B1-01657,2026-01-18 00:00:00,Handover,Handover Date Concern,High,In-Person,2026-01-18 00:13:54,,Open,24,,0,Negative,False,Customer Experience
CAS-01001,CUS-001093,MER,MER-P2-B4-01913,2025-08-17 00:00:00,Handover,Handover Date Concern,Medium,WhatsApp,2025-08-17 00:15:16,2025-08-20 15:24:57,Resolved,48,False,0,Negative,False,Customer Experience
CAS-01002,CUS-001259,MER,MER-P2-B1-01806,2025-07-15 00:00:00,Construction Update,Progress Inquiry,Medium,WhatsApp,2025-07-15 02:10:42,2025-07-16 20:01:59,Resolved,48,True,0,Negative,False,Construction
CAS-01003,CUS-001243,MER,MER-P2-B1-01834,2025-08-05 00:00:00,Construction Update,Delay Concern,High,Email,2025-08-05 01:34:27,2025-08-05 16:53:37,Resolved,24,True,0,Neutral,False,Construction
CAS-01004,CUS-001321,MER,MER-P1-B2-01701,2026-06-14 00:00:00,Handover,Documentation,Low,Phone,2026-06-14 01:39:36,2026-06-19 14:03:09,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-01005,CUS-001162,MER,MER-P2-B4-01930,2026-01-02 00:00:00,Handover,Handover Date Concern,High,Email,2026-01-02 02:50:27,2026-01-03 06:57:56,Resolved,24,True,0,Negative,False,Customer Experience
CAS-01006,CUS-001152,MER,MER-P1-B2-01719,2025-04-11 00:00:00,Construction Update,Site Visit Request,Medium,Phone,2025-04-11 01:55:45,2025-04-12 10:47:36,Resolved,48,True,1,Neutral,False,Construction
CAS-01007,CUS-001231,MER,MER-P2-B4-01929,2025-12-31 00:00:00,Construction Update,Progress Inquiry,Critical,WhatsApp,2025-12-31 02:31:52,2025-12-31 04:03:31,Resolved,4,True,0,Positive,True,Construction
CAS-01008,CUS-001227,MER,MER-P1-B2-01716,2026-06-28 00:00:00,Snagging / Quality,MEP Issue,Low,In-Person,2026-06-28 01:37:22,2026-07-02 16:28:27,Resolved,96,True,0,Positive,False,Construction
CAS-01009,CUS-001345,MER,MER-P1-B1-01658,2025-09-01 00:00:00,Construction Update,Site Visit Request,High,Email,2025-09-01 02:11:28,,Open,24,,0,Neutral,True,Construction
CAS-01010,CUS-001256,MER,MER-P2-B2-01858,2026-01-04 00:00:00,Handover,Handover Date Concern,Critical,WhatsApp,2026-01-04 00:05:00,2026-01-04 06:37:09,Resolved,4,False,0,Positive,True,Customer Experience
CAS-01011,CUS-001206,MER,MER-P1-B3-01752,2025-12-04 00:00:00,Construction Update,Progress Inquiry,Medium,WhatsApp,2025-12-04 01:15:51,,Open,48,,0,Negative,False,Construction
CAS-01012,CUS-001163,MER,MER-P1-B3-01745,2026-05-25 00:00:00,Snagging / Quality,Finishing Quality,Low,In-Person,2026-05-25 00:05:00,2026-06-05 19:36:40,Resolved,96,False,0,Positive,False,Construction
CAS-01013,CUS-001121,MER,MER-P1-B3-01742,2026-01-31 00:00:00,Handover,Handover Date Concern,Medium,Phone,2026-01-31 00:05:40,,Open,48,,0,Negative,False,Customer Experience
CAS-01014,CUS-001215,MER,MER-P2-B3-01879,2025-08-14 00:00:00,Snagging / Quality,MEP Issue,Medium,Customer Portal,2025-08-14 01:43:20,2025-08-15 22:14:51,Resolved,48,True,1,Negative,False,Construction
CAS-01015,CUS-001338,MER,MER-P2-B2-01848,2025-09-12 00:00:00,Snagging / Quality,Finishing Quality,Low,In-Person,2025-09-12 03:18:59,,Open,96,,0,Neutral,False,Construction
CAS-01016,CUS-001115,MER,MER-P1-B3-01737,2026-02-24 00:00:00,Handover,Handover Date Concern,Medium,Email,2026-02-24 01:16:57,2026-02-28 19:56:21,Resolved,48,False,0,Neutral,False,Customer Experience
CAS-01017,CUS-001200,MER,MER-P1-B1-01682,2026-02-07 00:00:00,Handover,Final Payment Query,Critical,Customer Portal,2026-02-07 01:48:49,2026-02-07 09:02:06,Resolved,4,False,0,Neutral,True,Customer Experience
CAS-01018,CUS-001176,MER,MER-P2-B3-01875,2025-12-25 00:00:00,Collections,Payment Plan Dispute,Medium,WhatsApp,2025-12-25 02:10:41,2025-12-25 23:29:59,Resolved,48,True,0,Negative,False,Collections
CAS-01019,CUS-001203,MER,MER-P2-B2-01846,2025-08-20 00:00:00,Handover,Documentation,Low,Phone,2025-08-20 02:22:50,2025-08-22 12:27:54,Resolved,96,True,0,Negative,False,Customer Experience
CAS-01020,CUS-001197,MER,MER-P1-B2-01724,2026-04-09 00:00:00,Snagging / Quality,Finishing Quality,Medium,Email,2026-04-09 03:34:25,2026-04-11 11:43:56,Resolved,48,True,1,Negative,False,Construction
CAS-01021,CUS-001206,MER,MER-P1-B3-01752,2026-03-23 00:00:00,Collections,Payment Plan Dispute,Medium,Email,2026-03-23 02:09:12,,Open,48,,0,Negative,False,Collections
CAS-01022,CUS-001110,MER,MER-P1-B3-01751,2026-01-21 00:00:00,Handover,Handover Date Concern,Medium,WhatsApp,2026-01-21 01:00:58,2026-01-23 00:53:09,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-01023,CUS-001169,MER,MER-P1-B1-01669,2026-01-12 00:00:00,Handover,Documentation,Low,WhatsApp,2026-01-12 00:05:00,,Open,96,,0,Neutral,False,Customer Experience
CAS-01024,CUS-001211,MER,MER-P1-B2-01699,2025-09-19 00:00:00,Snagging / Quality,Finishing Quality,Medium,In-Person,2025-09-19 01:00:46,2025-09-25 14:00:30,Resolved,48,False,0,Neutral,False,Construction
CAS-01025,CUS-001340,MER,MER-P2-B4-01921,2026-02-11 00:00:00,Handover,Handover Date Concern,Medium,Phone,2026-02-11 01:11:18,2026-02-15 16:18:56,Resolved,48,False,0,Negative,False,Customer Experience
CAS-01026,CUS-001201,MER,MER-P1-B4-01769,2026-04-19 00:00:00,Handover,Final Payment Query,High,Phone,2026-04-19 00:51:34,2026-04-21 22:35:04,Resolved,24,False,0,Negative,True,Customer Experience
CAS-01027,CUS-001119,MER,MER-P1-B2-01707,2024-08-10 00:00:00,Construction Update,Delay Concern,Low,Phone,2024-08-10 00:05:00,2024-08-16 06:50:47,Resolved,96,False,0,Neutral,False,Construction
CAS-01028,CUS-001155,MER,MER-P1-B4-01797,2026-01-28 00:00:00,Handover,Documentation,Low,In-Person,2026-01-28 01:31:04,,Open,96,,0,Negative,False,Customer Experience
CAS-01029,CUS-001380,MER,MER-P2-B2-01838,2025-11-28 00:00:00,Snagging / Quality,MEP Issue,Low,In-Person,2025-11-28 00:10:36,2025-12-07 04:00:18,Resolved,96,False,1,Neutral,False,Construction
CAS-01030,CUS-001130,MER,MER-P2-B2-01854,2026-04-17 00:00:00,Construction Update,Progress Inquiry,Medium,Phone,2026-04-17 01:10:56,2026-04-18 01:20:56,Resolved,48,True,0,Negative,False,Construction
CAS-01031,CUS-001136,MER,MER-P1-B3-01728,2026-03-13 00:00:00,Handover,Documentation,Medium,Email,2026-03-13 00:13:24,,Open,48,,0,Negative,False,Customer Experience
CAS-01032,CUS-001306,MER,MER-P1-B4-01765,2026-03-09 00:00:00,Snagging / Quality,Finishing Quality,Low,WhatsApp,2026-03-09 03:27:07,2026-03-17 04:08:01,Resolved,96,False,1,Neutral,False,Construction
CAS-01033,CUS-001144,MER,MER-P1-B4-01774,2026-06-02 00:00:00,Snagging / Quality,Finishing Quality,Critical,Customer Portal,2026-06-02 00:28:46,,Open,4,,0,Positive,False,Construction
CAS-01034,CUS-001318,MER,MER-P2-B4-01939,2026-05-22 00:00:00,Snagging / Quality,MEP Issue,High,Customer Portal,2026-05-22 02:01:09,2026-05-22 03:56:33,Resolved,24,True,0,Negative,False,Construction
CAS-01035,CUS-001102,MER,MER-P2-B3-01876,2025-02-20 00:00:00,Construction Update,Site Visit Request,Low,WhatsApp,2025-02-20 00:40:44,2025-02-20 01:40:44,Resolved,96,True,1,Negative,False,Construction
CAS-01036,CUS-001165,MER,MER-P2-B3-01883,2025-10-09 00:00:00,Snagging / Quality,Finishing Quality,High,Customer Portal,2025-10-09 02:16:25,2025-10-10 22:46:31,Resolved,24,False,0,Negative,True,Construction
CAS-01037,CUS-001283,MER,MER-P2-B4-01938,2026-04-04 00:00:00,Handover,Handover Date Concern,Medium,Phone,2026-04-04 00:05:00,2026-04-06 02:00:57,Resolved,48,True,0,Positive,False,Customer Experience
CAS-01038,CUS-001220,MER,MER-P2-B3-01910,2025-03-21 00:00:00,General Inquiry,HOA / Facilities Management,Medium,In-Person,2025-03-21 04:08:22,2025-03-21 09:34:34,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-01039,CUS-001327,MER,MER-P2-B4-01912,2025-09-24 00:00:00,Snagging / Quality,Defect Report,Medium,In-Person,2025-09-24 03:13:23,2025-09-27 04:44:46,Resolved,48,False,0,Neutral,False,Construction
CAS-01040,CUS-001173,MER,MER-P2-B2-01847,2025-11-02 00:00:00,Snagging / Quality,Finishing Quality,Low,Customer Portal,2025-11-02 01:26:24,2025-11-06 01:56:35,Resolved,96,True,0,Positive,False,Construction
CAS-01041,CUS-001102,MER,MER-P2-B3-01876,2026-05-11 00:00:00,Handover,Handover Date Concern,Medium,Phone,2026-05-11 02:25:21,2026-05-16 22:03:25,Resolved,48,False,0,Neutral,False,Customer Experience
CAS-01042,CUS-001254,MER,MER-P1-B2-01713,2026-04-26 00:00:00,Handover,Final Payment Query,Medium,Customer Portal,2026-04-26 01:10:27,,Open,48,,0,Neutral,False,Customer Experience
CAS-01043,CUS-001323,MER,MER-P2-B1-01817,2026-03-16 00:00:00,Handover,Final Payment Query,Medium,In-Person,2026-03-16 00:32:52,2026-03-21 06:51:42,Resolved,48,False,0,Negative,False,Customer Experience
CAS-01044,CUS-001153,MER,MER-P2-B1-01818,2025-10-26 00:00:00,Handover,Handover Date Concern,Medium,Phone,2025-10-26 01:14:32,2025-10-31 11:15:15,Resolved,48,False,0,Neutral,False,Customer Experience
CAS-01045,CUS-001319,MER,MER-P2-B2-01863,2026-05-20 00:00:00,Handover,Final Payment Query,Low,WhatsApp,2026-05-20 02:36:24,2026-05-26 03:54:15,Resolved,96,False,0,Neutral,False,Customer Experience
CAS-01046,CUS-001201,MER,MER-P1-B4-01769,2025-09-06 00:00:00,Handover,Handover Date Concern,Low,Customer Portal,2025-09-06 01:56:00,2025-09-11 03:38:13,Resolved,96,True,1,Negative,False,Customer Experience
CAS-01047,CUS-001362,MER,MER-P2-B1-01837,2026-02-21 00:00:00,Snagging / Quality,Finishing Quality,Medium,In-Person,2026-02-21 01:25:36,2026-02-24 20:08:15,Resolved,48,False,0,Positive,False,Construction
CAS-01048,CUS-001298,MER,MER-P2-B4-01922,2025-12-29 00:00:00,Construction Update,Progress Inquiry,Low,Phone,2025-12-29 02:57:48,2025-12-31 17:47:34,Resolved,96,True,0,Neutral,False,Construction
CAS-01049,CUS-001272,MER,MER-P1-B3-01757,2025-08-01 00:00:00,Sales Experience,Communication Quality,Medium,Email,2025-08-01 03:01:14,2025-08-01 14:26:27,Resolved,48,True,0,Positive,False,Sales
CAS-01050,CUS-001157,MER,MER-P2-B1-01830,2025-03-15 00:00:00,Construction Update,Progress Inquiry,Medium,In-Person,2025-03-15 02:32:51,2025-03-15 22:48:05,Resolved,48,True,0,Negative,False,Construction
CAS-01051,CUS-001169,MER,MER-P1-B1-01669,2026-02-16 00:00:00,Construction Update,Site Visit Request,High,Phone,2026-02-16 02:02:41,,Open,24,,0,Neutral,True,Construction
CAS-01052,CUS-001283,MER,MER-P2-B4-01938,2026-01-13 00:00:00,Handover,Final Payment Query,Critical,WhatsApp,2026-01-13 01:35:13,2026-01-13 03:03:25,Resolved,4,True,0,Positive,False,Customer Experience
CAS-01053,CUS-001216,MER,MER-P2-B2-01857,2026-05-25 00:00:00,Handover,Documentation,Low,WhatsApp,2026-05-25 00:50:32,2026-05-29 10:26:03,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-01054,CUS-001208,MER,MER-P1-B3-01763,2025-10-28 00:00:00,Handover,Final Payment Query,High,In-Person,2025-10-28 01:01:03,2025-10-28 20:05:08,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-01055,CUS-001300,MER,MER-P2-B4-01943,2025-04-26 00:00:00,General Inquiry,HOA / Facilities Management,Medium,Phone,2025-04-26 00:44:23,2025-04-26 01:44:23,Resolved,48,True,0,Negative,False,Customer Experience
CAS-01056,CUS-001288,MER,MER-P2-B3-01889,2026-04-30 00:00:00,Handover,Final Payment Query,Medium,Phone,2026-04-30 00:35:23,2026-04-30 02:01:49,Resolved,48,True,0,Negative,False,Customer Experience
CAS-01057,CUS-001325,MER,MER-P2-B2-01850,2026-01-17 00:00:00,Handover,Handover Date Concern,High,Phone,2026-01-17 02:55:54,2026-01-19 15:01:42,Resolved,24,False,0,Positive,True,Customer Experience
