unit_id,project_id,phase,building,floor,unit_type,bedrooms,built_up_area_sqm,garden_area_sqm,terrace_area_sqm,view_type,list_price,price_per_sqm,release_date,unit_status,reservation_date,contract_date,cancellation_date,buyer_id,broker_id,sales_agent_id,discount_pct,net_contract_value,payment_plan_years,down_payment_pct,expected_handover_date,forecast_handover_date,construction_completion_pct,days_on_market,availability_bucket
MER-P2-B2-01838,MER,Phase 2,Building B,7,Duplex,5,159.6,37.4,19.2,Street View,8017665.6,50236.0,2026-01-05,reserved,2025-01-30,,,CUS-001380,,AGT-032,4.5,7656870.65,3,15.8,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01839,MER,Phase 2,Building B,7,Apartment,2,207.4,21.6,27.3,Courtyard View,10049981.8,48457.0,2025-12-04,handed_over,2025-09-23,2025-10-05,,CUS-001261,,AGT-030,3.1,9738432.36,6,18.9,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01840,MER,Phase 2,Building B,14,Apartment,4,202.2,0.0,29.9,Skyline View,8776288.8,43404.0,2025-11-18,reserved,2026-06-30,,,CUS-001146,BRK-01,AGT-031,4.2,8407684.67,3,23.7,2025-10-31,2025-10-31,93.0,224,181-365 days
MER-P2-B2-01841,MER,Phase 2,Building B,5,Apartment,2,110.1,0.6,20.3,Garden View,4399045.5,39955.0,2024-11-23,contracted,2025-10-31,2025-11-18,,CUS-001186,,AGT-032,5.4,4161497.04,4,19.3,2025-10-31,2025-10-31,93.0,342,181-365 days
MER-P2-B2-01842,MER,Phase 2,Building B,8,Apartment,2,204.3,0.0,24.3,Garden View,8637599.7,42279.0,2025-09-22,contracted,2025-11-19,2025-12-11,,CUS-001128,,AGT-030,5.1,8197082.12,5,18.6,2025-10-31,2025-10-31,93.0,58,31-90 days
MER-P2-B2-01843,MER,Phase 2,Building B,4,Apartment,4,153.2,41.5,0.0,Garden View,7869424.4,51367.0,2026-03-23,contracted,2024-11-16,2024-12-01,,CUS-001278,,AGT-031,2.5,7672688.79,5,23.9,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01844,MER,Phase 2,Building B,2,Apartment,4,238.6,0.0,25.9,Garden View,9979445.0,41825.0,2026-04-28,contracted,2026-04-16,2026-05-11,,CUS-001117,,AGT-031,5.9,9390657.74,6,23.5,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01845,MER,Phase 2,Building B,0,Apartment,3,161.5,0.0,20.2,Pool View,8428039.0,52186.0,2024-10-21,handed_over,2024-12-20,2025-01-18,,CUS-001290,,AGT-030,2.6,8208909.99,4,19.7,2025-10-31,2025-10-31,93.0,60,31-90 days
MER-P2-B2-01846,MER,Phase 2,Building B,9,Apartment,3,155.9,56.7,16.8,Courtyard View,6742830.9,43251.0,2025-03-26,contracted,2025-05-04,2025-05-14,,CUS-001203,,AGT-030,2.0,6607974.28,3,20.4,2025-10-31,2025-10-31,93.0,39,31-90 days
MER-P2-B2-01847,MER,Phase 2,Building B,13,Apartment,2,134.2,0.0,0.0,Pool View,5371489.2,40026.0,2025-01-27,handed_over,2025-03-09,2025-03-27,,CUS-001173,BRK-03,AGT-031,3.2,5199601.55,4,24.5,2025-10-31,2025-10-31,93.0,41,31-90 days
MER-P2-B2-01848,MER,Phase 2,Building B,6,Duplex,5,118.4,17.5,0.0,Garden View,4786320.0,40425.0,2026-04-25,contracted,2025-12-25,2025-12-28,,CUS-001338,BRK-04,AGT-029,4.0,4594867.2,4,23.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01849,MER,Phase 2,Building B,3,Duplex,5,193.8,0.0,0.0,Street View,9552983.4,49293.0,2025-04-10,contracted,2025-03-29,2025-04-02,,CUS-001250,,AGT-029,5.7,9008463.35,5,19.3,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01850,MER,Phase 2,Building B,5,Apartment,2,205.7,0.0,8.2,Street View,10274715.0,49950.0,2025-06-28,handed_over,2025-06-28,2025-07-13,,CUS-001325,,AGT-032,3.2,9945924.12,6,24.0,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01851,MER,Phase 2,Building B,9,Apartment,4,162.9,34.8,19.0,Courtyard View,6273767.7,38513.0,2025-12-18,handed_over,2024-09-29,2024-10-24,,CUS-001329,,AGT-029,2.4,6123197.28,5,16.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01852,MER,Phase 2,Building B,14,Apartment,2,210.0,0.0,12.8,Street View,8028720.0,38232.0,2025-06-19,contracted,2024-08-19,2024-08-27,,CUS-001166,BRK-05,AGT-030,5.5,7587140.4,6,20.0,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01853,MER,Phase 2,Building B,2,Apartment,3,104.5,0.0,0.0,Pool View,5778745.5,55299.0,2025-05-10,reserved,2026-05-28,,,CUS-001159,,AGT-030,3.0,5605383.14,3,17.9,2025-10-31,2025-10-31,93.0,383,365+ days
MER-P2-B2-01854,MER,Phase 2,Building B,8,Duplex,4,96.9,0.0,0.0,Skyline View,4958082.3,51167.0,2026-05-12,handed_over,2024-11-07,2024-11-15,,CUS-001130,,AGT-029,3.9,4764717.09,4,21.3,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01855,MER,Phase 2,Building B,14,Apartment,2,173.1,3.0,11.9,Courtyard View,9492284.7,54837.0,2025-10-16,handed_over,2025-09-06,2025-09-27,,CUS-001239,,AGT-030,4.0,9112593.31,3,20.7,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01856,MER,Phase 2,Building B,9,Apartment,2,113.9,0.0,24.6,Courtyard View,5206482.9,45711.0,2025-09-25,reserved,2025-01-31,,,CUS-001333,,AGT-030,4.0,4998223.58,3,24.8,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01857,MER,Phase 2,Building B,14,Apartment,4,194.3,24.7,19.2,Street View,10513184.4,54108.0,2026-04-12,contracted,2024-12-22,2025-01-03,,CUS-001216,,AGT-030,2.9,10208302.05,4,22.1,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01858,MER,Phase 2,Building B,6,Apartment,2,155.4,0.0,23.8,Garden View,7911103.2,50908.0,2025-08-21,contracted,2026-05-05,2026-06-15,,CUS-001256,BRK-11,AGT-029,3.4,7642125.69,4,19.9,2025-10-31,2025-10-31,93.0,257,181-365 days
MER-P2-B2-01859,MER,Phase 2,Building B,5,Duplex,3,158.8,0.0,0.0,Courtyard View,6151912.0,38740.0,2026-06-06,contracted,2024-12-24,2024-12-27,,CUS-001180,,AGT-031,3.3,5948898.9,4,19.3,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01860,MER,Phase 2,Building B,8,Apartment,3,153.5,0.0,0.0,Courtyard View,7079880.5,46123.0,2025-10-03,handed_over,2025-04-22,2025-05-18,,CUS-001269,,AGT-032,5.8,6669247.43,3,22.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01861,MER,Phase 2,Building B,6,Apartment,3,226.7,54.1,11.1,Pool View,11451070.4,50512.0,2025-07-25,contracted,2024-11-11,2024-11-29,,CUS-001210,,AGT-029,3.8,11015929.72,5,17.5,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01862,MER,Phase 2,Building B,8,Apartment,3,235.6,0.0,22.3,Garden View,11730288.4,49789.0,2025-06-27,handed_over,2024-12-19,2024-12-31,,CUS-001224,,AGT-032,3.1,11366649.46,5,19.9,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01863,MER,Phase 2,Building B,2,Apartment,4,112.1,2.3,12.1,Street View,5354904.9,47769.0,2026-03-24,contracted,2025-02-16,2025-03-15,,CUS-001319,,AGT-030,2.3,5231742.09,3,16.3,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01864,MER,Phase 2,Building B,14,Apartment,2,204.0,0.0,0.0,Garden View,10430316.0,51129.0,2024-10-12,reserved,2024-11-22,,,CUS-001177,,AGT-032,5.8,9825357.67,6,19.8,2025-10-31,2025-10-31,93.0,41,31-90 days
MER-P2-B2-01865,MER,Phase 2,Building B,5,Apartment,2,124.4,49.7,27.3,Courtyard View,6955950.4,55916.0,2025-04-19,contracted,2025-06-06,2025-06-11,,CUS-001358,,AGT-031,4.6,6635976.68,4,22.7,2025-10-31,2025-10-31,93.0,48,31-90 days
MER-P2-B2-01866,MER,Phase 2,Building B,8,Apartment,2,182.7,45.5,0.0,Pool View,7607445.3,41639.0,2024-12-24,reserved,2025-07-27,,,CUS-001232,BRK-08,AGT-032,3.7,7325969.82,4,20.5,2025-10-31,2025-10-31,93.0,215,181-365 days
MER-P2-B2-01867,MER,Phase 2,Building B,14,Apartment,4,147.2,0.0,20.1,Courtyard View,6390688.0,43415.0,2025-07-06,handed_over,2025-10-15,2025-10-25,,CUS-001264,,AGT-029,5.3,6051981.54,4,22.2,2025-10-31,2025-10-31,93.0,101,91-180 days
MER-P2-B2-01868,MER,Phase 2,Building B,1,Apartment,2,150.4,0.0,0.0,Skyline View,6645724.8,44187.0,2026-06-02,reserved,2025-06-05,,,CUS-001204,,AGT-029,3.4,6419770.16,3,23.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01869,MER,Phase 2,Building B,6,Apartment,2,222.2,14.6,12.7,Street View,10572942.6,47583.0,2026-02-22,reserved,2024-08-09,,,CUS-001161,BRK-13,AGT-032,5.2,10023149.58,4,15.3,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01870,MER,Phase 2,Building B,0,Apartment,3,213.2,0.0,21.7,Pool View,8777017.6,41168.0,2025-11-14,reserved,2025-03-25,,,CUS-001266,,AGT-030,2.3,8575146.2,3,18.9,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B2-01871,MER,Phase 2,Building B,1,Apartment,2,232.4,36.4,30.0,Skyline View,12821275.6,55169.0,2024-11-28,cancelled,2026-02-07,2026-02-16,2026-03-30,CUS-001307,BRK-07,AGT-031,5.9,12064820.34,6,17.7,2025-10-31,2025-10-31,93.0,436,365+ days
MER-P2-B2-01872,MER,Phase 2,Building B,5,Apartment,3,179.3,35.2,0.0,Pool View,7289082.9,40653.0,2025-02-14,contracted,2026-03-19,2026-04-20,,CUS-001139,,AGT-029,2.4,7114144.91,5,24.9,2025-10-31,2025-10-31,93.0,398,365+ days
MER-P2-B2-01873,MER,Phase 2,Building B,12,Duplex,5,100.0,38.8,0.0,Garden View,5561700.0,55617.0,2024-11-30,contracted,2025-02-02,2025-02-20,,CUS-001349,,AGT-029,4.2,5328108.6,4,20.4,2025-10-31,2025-10-31,93.0,64,31-90 days
MER-P2-B2-01874,MER,Phase 2,Building B,7,Apartment,3,218.7,0.0,9.7,Garden View,10280649.6,47008.0,2026-06-16,reserved,2024-11-06,,,CUS-001226,,AGT-032,3.4,9931107.51,6,24.1,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01875,MER,Phase 2,Building C,8,Apartment,3,168.5,0.0,23.3,Street View,6515221.0,38666.0,2024-10-20,contracted,2026-05-07,2026-05-26,,CUS-001176,,AGT-030,2.5,6352340.48,4,24.7,2025-10-31,2025-10-31,93.0,564,365+ days
MER-P2-B3-01876,MER,Phase 2,Building C,6,Apartment,4,212.2,0.0,0.0,Street View,10713765.8,50489.0,2025-10-10,contracted,2025-03-13,2025-04-10,,CUS-001102,BRK-02,AGT-029,3.5,10338784.0,4,21.7,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01877,MER,Phase 2,Building C,1,Duplex,5,99.6,0.0,0.0,Pool View,4554508.8,45728.0,2025-08-13,handed_over,2025-08-06,2025-08-23,,CUS-001140,,AGT-031,4.5,4349555.9,4,22.1,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01878,MER,Phase 2,Building C,3,Duplex,3,131.7,0.0,0.0,Courtyard View,7020268.5,53305.0,2025-07-06,reserved,2024-09-25,,,CUS-001363,,AGT-032,5.0,6669255.08,4,20.5,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01879,MER,Phase 2,Building C,5,Duplex,5,130.7,0.0,15.4,Courtyard View,6327579.1,48413.0,2025-07-24,handed_over,2024-08-19,2024-09-06,,CUS-001215,,AGT-032,4.2,6061820.78,4,18.2,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01880,MER,Phase 2,Building C,5,Apartment,3,122.4,0.0,0.0,Courtyard View,5129416.8,41907.0,2025-12-08,contracted,2026-04-20,2026-04-26,,CUS-001260,,AGT-031,2.3,5011440.21,6,18.7,2025-10-31,2025-10-31,93.0,133,91-180 days
MER-P2-B3-01881,MER,Phase 2,Building C,1,Apartment,3,137.5,0.0,23.2,Courtyard View,7468725.0,54318.0,2025-01-03,reserved,2024-11-16,,,CUS-001104,,AGT-031,5.5,7057945.12,3,23.7,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01882,MER,Phase 2,Building C,6,Duplex,3,174.0,4.7,15.2,Garden View,8250210.0,47415.0,2025-08-29,reserved,2026-04-04,,,CUS-001106,,AGT-029,3.9,7928451.81,4,15.3,2025-10-31,2025-10-31,93.0,218,181-365 days
MER-P2-B3-01883,MER,Phase 2,Building C,7,Duplex,4,118.6,0.0,23.6,Street View,6618591.6,55806.0,2024-12-10,reserved,2026-01-09,,,CUS-001165,,AGT-031,2.9,6426652.44,3,17.2,2025-10-31,2025-10-31,93.0,395,365+ days
MER-P2-B3-01884,MER,Phase 2,Building C,3,Apartment,3,154.1,29.2,0.0,Garden View,7308963.0,47430.0,2025-12-06,contracted,2025-10-23,2025-11-08,,CUS-001249,,AGT-030,5.7,6892352.11,6,22.0,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01885,MER,Phase 2,Building C,0,Apartment,2,194.3,0.0,16.8,Courtyard View,9799131.9,50433.0,2025-09-29,handed_over,2026-03-11,2026-03-27,,CUS-001120,,AGT-030,3.0,9505157.94,5,17.1,2025-10-31,2025-10-31,93.0,163,91-180 days
MER-P2-B3-01886,MER,Phase 2,Building C,3,Apartment,2,200.3,41.3,8.3,Pool View,8291218.2,41394.0,2025-05-11,contracted,2025-09-21,2025-10-03,,CUS-001357,BRK-04,AGT-030,2.5,8083937.75,4,16.4,2025-10-31,2025-10-31,93.0,133,91-180 days
MER-P2-B3-01887,MER,Phase 2,Building C,13,Apartment,3,198.0,0.0,8.7,Courtyard View,8299962.0,41919.0,2026-06-08,handed_over,2026-01-01,2026-01-17,,CUS-001328,,AGT-030,3.5,8009463.33,6,17.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01888,MER,Phase 2,Building C,4,Apartment,2,231.4,48.0,16.0,Pool View,10184376.8,44012.0,2024-12-31,contracted,2024-11-22,2024-12-01,,CUS-001244,,AGT-032,2.8,9899214.25,5,24.2,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01889,MER,Phase 2,Building C,4,Apartment,3,162.4,0.0,16.7,Skyline View,8566600.0,52750.0,2026-03-14,reserved,2026-05-05,,,CUS-001288,,AGT-031,3.2,8292468.8,5,17.5,2025-10-31,2025-10-31,93.0,52,31-90 days
MER-P2-B3-01890,MER,Phase 2,Building C,3,Apartment,4,186.2,0.0,14.8,Skyline View,8787895.2,47196.0,2025-02-07,reserved,2025-08-30,,,CUS-001273,,AGT-029,4.7,8374864.13,4,21.9,2025-10-31,2025-10-31,93.0,204,181-365 days
MER-P2-B3-01891,MER,Phase 2,Building C,9,Apartment,2,223.5,0.0,27.1,Garden View,9342970.5,41803.0,2025-12-01,reserved,2026-02-13,,,CUS-001218,,AGT-029,2.2,9137425.15,4,21.0,2025-10-31,2025-10-31,93.0,74,31-90 days
MER-P2-B3-01892,MER,Phase 2,Building C,13,Duplex,5,110.0,0.0,28.1,Street View,5098280.0,46348.0,2026-05-27,handed_over,2025-08-06,2025-08-30,,CUS-001151,,AGT-031,2.2,4986117.84,3,23.0,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01893,MER,Phase 2,Building C,4,Duplex,5,173.4,10.6,27.1,Garden View,7747165.2,44678.0,2025-11-04,contracted,2026-05-22,2026-06-04,,CUS-001141,,AGT-032,5.5,7321071.11,4,16.5,2025-10-31,2025-10-31,93.0,199,181-365 days
MER-P2-B3-01894,MER,Phase 2,Building C,7,Apartment,3,104.3,13.5,0.0,Garden View,4764632.6,45682.0,2025-08-05,contracted,2025-04-09,2025-04-20,,CUS-001194,BRK-03,AGT-029,3.4,4602635.09,6,17.2,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01895,MER,Phase 2,Building C,8,Apartment,2,184.4,0.0,9.1,Skyline View,8980464.4,48701.0,2025-08-22,contracted,2026-02-11,2026-02-25,,CUS-001361,,AGT-032,3.6,8657167.68,5,21.3,2025-10-31,2025-10-31,93.0,173,91-180 days
MER-P2-B3-01896,MER,Phase 2,Building C,2,Apartment,3,124.9,0.0,0.0,Skyline View,4910443.5,39315.0,2026-04-23,contracted,2026-05-21,2026-06-06,,CUS-001344,,AGT-029,5.0,4664921.33,3,20.0,2025-10-31,2025-10-31,93.0,28,0-30 days
MER-P2-B3-01897,MER,Phase 2,Building C,9,Apartment,4,208.9,43.8,0.0,Pool View,9697973.6,46424.0,2026-03-29,handed_over,2024-11-18,2024-12-02,,CUS-001308,,AGT-030,2.4,9465222.23,3,21.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01898,MER,Phase 2,Building C,8,Apartment,3,153.5,0.0,0.0,Courtyard View,8022524.0,52264.0,2025-09-23,reserved,2026-06-04,,,CUS-001230,,AGT-032,4.7,7645465.37,3,21.7,2025-10-31,2025-10-31,93.0,254,181-365 days
MER-P2-B3-01899,MER,Phase 2,Building C,0,Duplex,3,226.2,0.0,0.0,Courtyard View,11820759.6,52258.0,2025-05-02,handed_over,2026-03-07,2026-03-30,,CUS-001360,BRK-13,AGT-032,5.0,11229721.62,5,15.1,2025-10-31,2025-10-31,93.0,309,181-365 days
MER-P2-B3-01900,MER,Phase 2,Building C,2,Duplex,5,112.5,0.0,0.0,Street View,5351850.0,47572.0,2025-03-02,handed_over,2024-08-14,2024-08-23,,CUS-001209,,AGT-031,3.5,5164535.25,3,19.1,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01901,MER,Phase 2,Building C,8,Duplex,4,214.6,0.0,19.0,Garden View,11224223.8,52303.0,2024-09-28,reserved,2025-11-11,,,CUS-001369,,AGT-029,2.0,10999739.32,3,24.3,2025-10-31,2025-10-31,93.0,409,365+ days
MER-P2-B3-01902,MER,Phase 2,Building C,1,Apartment,4,190.5,0.0,0.0,Courtyard View,8408479.5,44139.0,2026-01-03,contracted,2024-11-12,2024-12-06,,CUS-001095,,AGT-030,2.0,8240309.91,5,15.2,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01903,MER,Phase 2,Building C,14,Apartment,2,225.3,31.9,21.7,Street View,11314340.7,50219.0,2025-06-19,handed_over,2024-10-09,2024-10-26,,CUS-001235,,AGT-029,3.8,10884395.75,3,24.0,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B3-01904,MER,Phase 2,Building C,7,Apartment,2,209.4,50.1,0.0,Courtyard View,9453153.6,45144.0,2024-12-26,handed_over,2025-07-17,2025-07-18,,CUS-001107,BRK-13,AGT-032,2.5,9216824.76,5,18.3,2025-10-31,2025-10-31,93.0,203,181-365 days
MER-P2-B3-01905,MER,Phase 2,Building C,7,Apartment,2,171.8,31.7,21.3,Skyline View,7580159.6,44122.0,2025-01-03,reserved,2025-06-15,,,CUS-001292,,AGT-029,3.0,7352754.81,5,21.1,2025-10-31,2025-10-31,93.0,163,91-180 days
MER-P2-B3-01906,MER,Phase 2,Building C,14,Apartment,2,202.0,7.2,19.9,Skyline View,9407948.0,46574.0,2025-06-03,handed_over,2025-12-19,2026-01-01,,CUS-001376,,AGT-030,2.7,9153933.4,4,22.1,2025-10-31,2025-10-31,93.0,199,181-365 days
MER-P2-B3-01907,MER,Phase 2,Building C,0,Duplex,4,185.9,23.4,0.0,Pool View,7288767.2,39208.0,2024-09-27,handed_over,2025-07-31,2025-09-04,,CUS-001282,,AGT-030,5.5,6887885.0,4,17.1,2025-10-31,2025-10-31,93.0,307,181-365 days
MER-P2-B3-01908,MER,Phase 2,Building C,11,Apartment,3,233.0,0.0,0.0,Street View,12116000.0,52000.0,2025-03-29,contracted,2025-08-15,2025-09-09,,CUS-001284,,AGT-030,3.1,11740404.0,6,19.9,2025-10-31,2025-10-31,93.0,139,91-180 days
MER-P2-B3-01909,MER,Phase 2,Building C,12,Apartment,4,203.4,0.0,0.0,Street View,11084893.2,54498.0,2025-07-13,cancelled,2026-05-03,2026-05-27,2026-06-30,CUS-001316,,AGT-031,5.7,10453054.29,6,15.4,2025-10-31,2025-10-31,93.0,294,181-365 days
MER-P2-B3-01910,MER,Phase 2,Building C,0,Apartment,3,129.8,0.0,12.3,Garden View,5242232.6,40387.0,2024-12-16,handed_over,2026-02-21,2026-03-14,,CUS-001220,BRK-09,AGT-031,4.4,5011574.37,6,24.7,2025-10-31,2025-10-31,93.0,432,365+ days
MER-P2-B3-01911,MER,Phase 2,Building C,9,Apartment,2,233.4,0.0,12.5,Pool View,12930126.6,55399.0,2025-12-23,handed_over,2026-05-05,2026-06-13,,CUS-001217,,AGT-032,4.4,12361201.03,3,20.0,2025-10-31,2025-10-31,93.0,133,91-180 days
MER-P2-B4-01912,MER,Phase 2,Building D,12,Apartment,2,187.7,28.3,19.8,Courtyard View,7509877.0,40010.0,2025-12-24,contracted,2024-08-04,2024-08-09,,CUS-001327,,AGT-032,2.1,7352169.58,4,16.2,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01913,MER,Phase 2,Building D,10,Apartment,2,206.1,1.6,0.0,Courtyard View,11208130.2,54382.0,2026-01-23,handed_over,2026-06-28,2026-06-29,,CUS-001093,,AGT-031,4.0,10759804.99,5,18.7,2025-10-31,2025-10-31,93.0,156,91-180 days
MER-P2-B4-01914,MER,Phase 2,Building D,3,Duplex,4,223.1,17.1,0.0,Skyline View,8852161.8,39678.0,2026-03-20,contracted,2025-06-08,2025-06-26,,CUS-001255,,AGT-031,2.5,8630857.75,6,19.9,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01915,MER,Phase 2,Building D,13,Duplex,5,219.2,0.0,10.6,Pool View,8645248.0,39440.0,2025-06-29,contracted,2024-09-11,2024-10-05,,CUS-001352,,AGT-031,4.0,8299438.08,4,15.9,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01916,MER,Phase 2,Building D,14,Apartment,2,218.8,28.2,0.0,Street View,9858034.0,45055.0,2025-10-17,contracted,2026-05-02,2026-05-18,,CUS-001377,,AGT-032,5.0,9365132.3,6,19.0,2025-10-31,2025-10-31,93.0,197,181-365 days
MER-P2-B4-01917,MER,Phase 2,Building D,13,Duplex,4,119.8,0.0,8.5,Courtyard View,5206028.8,43456.0,2025-04-11,handed_over,2025-06-26,2025-07-08,,CUS-001207,,AGT-029,5.4,4924903.24,4,15.8,2025-10-31,2025-10-31,93.0,76,31-90 days
MER-P2-B4-01918,MER,Phase 2,Building D,2,Apartment,2,233.7,0.0,0.0,Garden View,10062654.6,43058.0,2025-08-29,contracted,2025-02-07,2025-02-25,,CUS-001372,,AGT-029,5.3,9529333.91,5,18.7,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01919,MER,Phase 2,Building D,4,Duplex,4,231.3,0.0,0.0,Skyline View,10123075.8,43766.0,2025-05-24,handed_over,2024-08-03,2024-08-04,,CUS-001242,,AGT-032,2.4,9880121.98,6,21.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01920,MER,Phase 2,Building D,10,Duplex,4,229.0,0.0,28.7,Courtyard View,11643734.0,50846.0,2026-04-05,handed_over,2024-11-24,2024-12-01,,CUS-001112,,AGT-029,3.8,11201272.11,3,21.7,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01921,MER,Phase 2,Building D,4,Apartment,4,116.9,39.3,0.0,Courtyard View,5766092.5,49325.0,2026-02-12,handed_over,2025-02-11,2025-02-17,,CUS-001340,,AGT-030,5.7,5437425.23,3,16.0,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01922,MER,Phase 2,Building D,9,Duplex,3,152.9,57.4,0.0,Pool View,8284274.9,54181.0,2026-01-28,contracted,2025-07-23,2025-08-13,,CUS-001298,BRK-09,AGT-032,4.3,7928051.08,5,19.3,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01923,MER,Phase 2,Building D,8,Apartment,2,214.4,0.0,14.1,Pool View,9189184.0,42860.0,2025-07-20,reserved,2024-10-21,,,CUS-001353,,AGT-030,3.8,8839995.01,3,20.6,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01924,MER,Phase 2,Building D,0,Apartment,3,169.1,0.0,0.0,Courtyard View,7074298.5,41835.0,2026-05-19,handed_over,2024-10-20,2024-10-21,,CUS-001337,BRK-06,AGT-030,4.8,6734732.17,5,20.6,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01925,MER,Phase 2,Building D,13,Duplex,5,111.9,0.0,25.5,Pool View,5006853.6,44744.0,2025-12-13,handed_over,2025-05-20,2025-06-18,,CUS-001167,,AGT-030,3.8,4816593.16,4,18.8,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01926,MER,Phase 2,Building D,12,Duplex,4,189.0,0.0,22.5,Street View,8638812.0,45708.0,2025-11-03,contracted,2025-05-08,2025-05-24,,CUS-001145,,AGT-030,5.3,8180954.96,5,17.1,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01927,MER,Phase 2,Building D,9,Apartment,3,136.4,0.0,28.1,Garden View,6457448.8,47342.0,2026-05-22,contracted,2025-12-01,2025-12-10,,CUS-001099,,AGT-029,3.6,6224980.64,5,22.5,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01928,MER,Phase 2,Building D,11,Apartment,2,230.9,34.2,17.7,Courtyard View,11676382.1,50569.0,2026-03-31,contracted,2025-07-10,2025-07-22,,CUS-001212,,AGT-031,2.9,11337767.02,5,15.4,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01929,MER,Phase 2,Building D,3,Duplex,5,182.4,11.2,20.6,Garden View,8547628.8,46862.0,2026-03-08,contracted,2026-06-30,2026-06-30,,CUS-001231,,AGT-032,2.8,8308295.19,6,17.2,2025-10-31,2025-10-31,93.0,114,91-180 days
MER-P2-B4-01930,MER,Phase 2,Building D,2,Apartment,3,119.9,0.0,0.0,Skyline View,5089035.6,42444.0,2025-05-20,handed_over,2024-11-03,2024-11-30,,CUS-001162,,AGT-029,5.3,4819316.71,5,21.7,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01931,MER,Phase 2,Building D,12,Duplex,5,116.5,0.0,17.7,Garden View,4813314.0,41316.0,2026-04-26,contracted,2025-12-02,2025-12-07,,CUS-001270,,AGT-031,3.7,4635221.38,6,19.0,2025-10-31,2025-10-31,93.0,0,0-30 days
MER-P2-B4-01932,MER,Phase 2,Building D,6,Duplex,4,118.9,0.0,11.4,Skyline View,6102542.5,51325.0,2026-02-08,handed_over,2025-06-28,2025-07-11,,CUS-001309,,AGT-029,2.6,5943876.39,3,20.3,2025-10-31,2025-10-31,93.0,0,0-30 days
